shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason
5349,318,331,10,11,12,531,FedEx International,Delivered,325.1,79.65,FED6422533044,
5350,444,466,29,11,3,90,UPS Worldwide,Delivered,33960.99,12127.5,UPS1005153369,
5351,510,527,7,12,7,783,DB Schenker,In Transit,1290.45,283.92,DB 8130783825,
5352,585,592,35,12,10,1126,XPO Logistics,Delivered,452.68,76.3,XPO9966591255,
5353,567,585,2,16,8,648,DB Schenker,In Transit,915.06,157.2,DB 1231434528,
5354,671,687,18,15,5,51,Maersk Line,Delivered,204.76,30.6,MAE1446564085,
5355,218,234,6,16,4,477,DB Schenker,Delivered,965.38,104.94,DB 6029696630,
5356,332,346,4,14,15,379,C.H. Robinson,Delivered,356.54,64.43,CH8469442229,
5357,209,241,3,16,5,240,UPS Worldwide,Delayed,258.22,43.2,UPS8464684937,Carrier Capacity
5358,361,382,21,12,5,24,DB Schenker,Delivered,3834.51,940.08,DB 6789575526,
5359,354,366,1,14,13,526,C.H. Robinson,Delivered,619.68,110.46,CH8689074719,
5360,67,78,6,16,7,539,Maersk Line,Delivered,804.86,118.58,MAE1688948486,
5361,471,486,18,16,7,203,DHL Express,Delivered,560.31,121.8,DHL7617638953,
5362,172,197,10,14,3,318,FedEx International,Delivered,381,47.7,FED5534075211,
5363,520,531,14,12,16,540,Kuehne+Nagel,Delivered,351.87,91.8,KUE7409883305,
5364,605,615,16,15,6,180,UPS Worldwide,Delivered,538.11,106.2,UPS6096526728,
5365,725,731,27,12,5,57,XPO Logistics,Delivered,6599.28,3378.39,XPO7731694384,
5366,710,719,20,14,13,563,CMA CGM,Delivered,1507.09,253.35,CMA7648355307,
5367,577,600,29,16,2,6,UPS Worldwide,Delivered,2712.78,808.5,UPS8336717914,
5368,242,265,5,11,8,764,CMA CGM,Delayed,1414.86,168.08,CMA1561242105,Security Check
5369,715,731,13,13,4,518,Kuehne+Nagel,Delivered,761.78,77.7,KUE1438919727,
5370,198,225,18,11,8,407,C.H. Robinson,Delayed,1464.52,244.2,CH9575954260,Weather Disruption
5371,70,81,15,16,9,375,Maersk Line,Delayed,1327.38,228.75,MAE8648159158,Documentation Issue
5372,79,103,24,12,1,83,C.H. Robinson,Delivered,6354.61,1631.78,CH4792540042,
5373,499,519,15,11,4,373,C.H. Robinson,Delivered,1236.16,227.53,CH3256898598,
5374,242,267,28,16,2,70,CMA CGM,In Transit,10620.01,4176.9,CMA1244909140,
5375,314,321,25,13,11,100,UPS Worldwide,Delivered,6887.33,4372,UPS3017513874,
5376,479,496,7,15,5,563,FedEx International,In Transit,629.86,135.12,FED4063031539,
5377,130,150,11,15,4,706,DB Schenker,Delivered,1737.33,188.02,DB 8929889610,
5378,124,135,21,15,8,70,C.H. Robinson,Delivered,7576.38,2741.9,CH4072275740,
5379,401,414,18,10,16,336,CMA CGM,In Transit,1368.52,201.6,CMA9424112332,
5380,6,20,6,15,5,559,XPO Logistics,In Transit,1386.7,210.98,XPO9056923861,
5381,668,679,23,10,16,55,FedEx International,In Transit,5615.62,1386.55,FED8907601796,
5382,233,241,25,11,11,37,UPS Worldwide,Delivered,4804.31,1617.64,UPS4665293277,
5383,148,158,13,16,14,425,Maersk Line,Delivered,297.97,63.75,MAE3005957022,
5384,584,602,33,14,17,441,C.H. Robinson,Delayed,268.29,50.46,CH1525487854,Carrier Capacity
5385,71,82,15,10,9,361,XPO Logistics,Delayed,953.42,220.21,XPO5625305821,Carrier Capacity
5386,136,149,7,10,8,637,XPO Logistics,Delivered,1039.14,152.88,XPO4967362735,
5387,665,688,5,16,5,770,XPO Logistics,Processing,1396.31,257.4,XPO8823266732,
5388,319,332,34,10,6,154,DHL Express,Delivered,58.81,12.32,DHL3925571175,
5389,41,48,26,10,17,119,C.H. Robinson,Delivered,2514.11,2986.9,CH2316232262,
5390,525,552,9,14,2,237,XPO Logistics,In Transit,231.14,45.03,XPO8913402216,
5391,705,715,21,12,17,21,C.H. Robinson,In Transit,3514.42,822.57,CH7530996234,
5392,104,110,28,11,17,53,FedEx International,Delivered,4505.83,3162.51,FED4110258728,
5393,359,379,7,10,11,447,XPO Logistics,Delayed,965.93,203.28,XPO4470711268,Security Check
5394,275,289,25,12,15,55,UPS Worldwide,Delivered,4120.1,2404.6,UPS7964939366,
5395,216,237,35,12,4,653,FedEx International,Delivered,231.82,32.65,FED5529470034,
5396,481,509,36,13,1,379,XPO Logistics,Delivered,233.15,22.74,XPO1855401445,
5397,18,29,34,10,10,1145,Kuehne+Nagel,Delivered,568.49,123.6,KUE2600874557,
5398,476,489,10,12,13,531,Maersk Line,Delivered,909.55,139.65,MAE2846953300,
5399,238,247,16,12,9,266,XPO Logistics,Delivered,932.26,156.94,XPO9500188097,
5400,313,329,36,11,7,490,Kuehne+Nagel,Delivered,227.02,53.4,KUE4076745574,
5401,281,307,3,10,1,476,XPO Logistics,Delivered,1140.4,157.68,XPO3893839364,
5402,334,346,6,11,11,713,FedEx International,Delivered,1396.46,244.86,FED8406852554,
5403,715,729,12,12,9,143,DHL Express,Delivered,150.12,28.6,DHL1438275331,
5404,80,86,24,11,10,30,FedEx International,Delivered,2658.37,589.8,FED6511391423,
5405,414,438,10,13,5,702,C.H. Robinson,In Transit,988.83,165.3,CH9121822310,
5406,1,7,8,11,14,289,FedEx International,In Transit,168.08,46.24,FED9092132290,
5407,534,551,2,16,14,619,Maersk Line,Delayed,834.88,152.85,MAE4013803236,Weather Disruption
5408,666,688,3,13,1,529,Kuehne+Nagel,Delivered,623.24,95.22,KUE8392807945,
5409,158,185,9,15,2,707,UPS Worldwide,Delivered,1975.27,210.33,UPS6781474260,
5410,466,475,19,16,14,566,Kuehne+Nagel,Delivered,1611.1,367.9,KUE8979046428,
5411,621,634,32,14,12,1360,UPS Worldwide,Delivered,348.7,123.2,UPS8985890719,
5412,127,147,36,16,1,503,Maersk Line,Delivered,256.56,30.18,MAE1178935043,
5413,502,517,26,16,2,23,Maersk Line,In Transit,2650.28,577.3,MAE7252693125,
5414,218,232,35,11,16,434,XPO Logistics,Delivered,217.21,41.7,XPO5092896520,
5415,181,187,19,10,12,590,Maersk Line,Delivered,1824.24,383.5,MAE6598891134,
5416,416,423,25,15,12,113,FedEx International,In Transit,7177.27,4940.36,FED4151700026,
5417,693,702,16,12,17,452,Maersk Line,In Transit,1984.17,266.68,MAE5891114320,
5418,675,684,8,13,10,229,DHL Express,Delivered,187.99,36.64,DHL9314818053,
5419,77,99,6,14,2,699,XPO Logistics,Delivered,1014.98,153.78,XPO2203204465,
5420,65,75,30,10,11,19,XPO Logistics,Delivered,3625.08,2097.03,XPO2005775635,
5421,52,72,4,15,7,148,FedEx International,Delivered,120.03,25.16,FED4876487173,
5422,680,705,19,12,3,368,UPS Worldwide,Delivered,2296.2,239.2,UPS5643555586,
5423,235,246,33,13,12,755,FedEx International,Delivered,331.69,69.3,FED9363149575,
5424,399,409,26,16,14,62,DHL Express,Delivered,4871.27,1556.2,DHL1976392072,
5425,551,560,20,13,17,98,CMA CGM,Delivered,224.91,44.1,CMA4440320238,
5426,631,638,25,10,16,71,UPS Worldwide,Delivered,2975.27,3104.12,UPS4491643558,
5427,190,202,16,10,10,207,CMA CGM,In Transit,727.92,122.13,CMA3843464600,
5428,679,692,6,14,15,176,C.H. Robinson,In Transit,127.04,38.72,CH5258109117,
5429,43,62,36,14,3,778,XPO Logistics,In Transit,407.67,46.68,XPO1737147585,
5430,460,474,8,15,8,660,C.H. Robinson,In Transit,1205.22,169.6,CH1264582381,
5431,363,391,9,10,5,347,UPS Worldwide,Delivered,431.18,65.93,UPS1496510785,
5432,390,407,25,14,5,20,XPO Logistics,Delivered,4256.2,874.4,XPO4730946061,
5433,437,451,31,10,12,35,DB Schenker,Delayed,3814.2,4574.85,DB 4512364025,Weather Disruption
5434,329,354,21,15,3,104,CMA CGM,In Transit,9563.23,4073.68,CMA2345432860,
5435,258,265,9,14,17,432,Kuehne+Nagel,In Transit,376.18,82.08,KUE2505088381,
5436,499,514,8,11,7,693,FedEx International,Delivered,609.23,110.88,FED5278473073,
5437,329,339,6,11,6,572,FedEx International,In Transit,805.35,125.84,FED4752604132,
5438,728,731,13,10,14,149,CMA CGM,Delivered,144.51,22.35,CMA8393738026,
5439,411,427,21,16,15,27,DB Schenker,Delayed,3750.21,1057.59,DB 2863821617,Carrier Capacity
5440,408,420,35,12,6,490,DHL Express,Delivered,312.41,44.5,DHL2602686949,
5441,572,584,17,16,17,373,C.H. Robinson,Delivered,1254.42,190.23,CH7179070927,
5442,1,6,31,12,17,16,C.H. Robinson,Delivered,4004.38,2091.36,CH3490284248,
5443,150,176,4,16,2,208,UPS Worldwide,Delivered,368.6,35.36,UPS7563934831,
5444,285,295,30,10,8,31,DB Schenker,Delivered,4282.94,3421.47,DB 9089741112,
5445,639,645,29,11,9,55,Maersk Line,Delivered,12266.84,7411.25,MAE1898621667,
5446,414,434,13,13,7,275,DB Schenker,Delayed,190.57,41.25,DB 8416004004,Weather Disruption
5447,385,396,26,12,6,45,Kuehne+Nagel,Delivered,4984.89,1129.5,KUE3697393666,
5448,169,186,10,10,6,762,DB Schenker,Delivered,665.2,114.3,DB 2451958384,
5449,234,241,12,15,10,680,Kuehne+Nagel,Delivered,632.1,136,KUE1666088303,
5450,392,410,31,13,5,68,DB Schenker,Delivered,14313.08,8888.28,DB 5215993101,
5451,258,271,31,16,14,71,CMA CGM,Delivered,10579.77,9280.41,CMA6901224475,
5452,161,170,6,11,13,391,UPS Worldwide,Delivered,445.15,86.02,UPS5686767165,
5453,67,79,20,11,14,281,Maersk Line,Delivered,819.85,126.45,MAE6149049854,
5454,194,199,29,10,10,10,Maersk Line,Delivered,2582.74,1347.5,MAE4098718631,
5455,411,436,24,11,3,25,DB Schenker,Delivered,3000.98,491.5,DB 9821850846,
5456,596,604,2,14,14,603,C.H. Robinson,Delivered,952.99,150.45,CH4139643601,
5457,345,350,6,15,13,512,DHL Express,In Transit,859.88,200.64,DHL6030573779,
5458,224,245,11,11,1,473,UPS Worldwide,In Transit,1238.08,148.41,UPS1756380491,
5459,694,708,29,13,12,26,DHL Express,Delivered,4823.29,3503.5,DHL6345591379,
5460,215,227,17,15,15,440,C.H. Robinson,Delivered,898.61,224.4,CH7468848141,
5461,208,217,17,15,9,539,DHL Express,Delivered,1443.4,274.89,DHL3144844030,
5462,439,457,11,16,5,780,DHL Express,Delivered,1318.92,200.6,DHL4003203159,
5463,161,166,35,15,14,487,FedEx International,Delivered,114.32,24.35,FED2984880505,
5464,46,59,21,13,9,34,Maersk Line,Delivered,4662.88,1331.78,MAE4632756484,
5465,666,671,11,10,14,422,FedEx International,In Transit,263.35,71.74,FED1636388981,
5466,686,701,6,11,12,535,XPO Logistics,Delayed,1516.24,205.7,XPO4111738854,Security Check
5467,351,372,14,14,5,194,Maersk Line,Delivered,256.31,32.98,MAE5027209584,
5468,644,652,27,16,15,31,Maersk Line,In Transit,4101.72,1837.37,MAE3241327298,
5469,731,731,8,15,1,620,CMA CGM,Delivered,1673.38,163.2,CMA9819202233,
5470,273,278,12,12,9,727,C.H. Robinson,Delivered,1100.62,225.4,CH6552148592,
5471,22,29,36,11,16,538,XPO Logistics,Delivered,354.3,56.28,XPO2317199963,
5472,252,273,36,15,2,1371,FedEx International,In Transit,814.7,106.26,FED8860660690,
5473,348,357,33,16,9,752,Kuehne+Nagel,Delivered,387.73,69.12,KUE9460820534,
5474,108,130,5,16,5,572,DHL Express,In Transit,1729.5,213.84,DHL2522371162,
5475,240,246,14,13,9,591,DHL Express,Delivered,942.61,168.47,DHL1165966075,
5476,160,167,34,10,11,698,Maersk Line,Delivered,436.76,87.84,MAE4659506237,
5477,556,563,12,14,9,664,FedEx International,Processing,747.37,212.8,FED8670234637,
5478,160,174,20,12,5,80,DB Schenker,Delivered,200.48,36,DB 6684563501,
5479,134,156,4,10,1,589,XPO Logistics,Delayed,971.96,100.13,XPO3555573777,Port Congestion
5480,440,449,22,15,12,90,FedEx International,Delivered,6613.72,3234.6,FED9041049100,
5481,461,473,18,14,9,142,DB Schenker,Delivered,350.64,85.2,DB 2256568986,
5482,466,479,31,16,8,36,UPS Worldwide,Delivered,8342.08,4705.56,UPS2949411746,
5483,693,704,18,14,17,358,FedEx International,Delivered,1083.02,214.8,FED3631684921,
5484,388,416,17,15,5,459,UPS Worldwide,Delivered,2030.89,234.09,UPS4031358356,
5485,60,77,15,11,5,309,Maersk Line,Delivered,1135.05,188.49,MAE2403292229,
5486,129,136,34,14,10,922,UPS Worldwide,Delivered,438.4,105.76,UPS5867115787,
5487,267,286,26,10,2,46,DHL Express,Delivered,3083.48,1154.6,DHL7080817683,
5488,466,487,1,14,3,655,DHL Express,Delivered,1232.89,221.55,DHL8316469092,
5489,36,54,28,16,5,16,Kuehne+Nagel,Delayed,4487.22,954.72,KUE8674090550,Security Check
5490,712,731,15,11,1,537,Maersk Line,Delivered,3046.34,327.57,MAE6306242253,
5491,262,289,9,15,1,617,Maersk Line,Delivered,1329.39,193.23,MAE7111598446,
5492,601,612,31,15,17,39,XPO Logistics,Delivered,6821.66,5097.69,XPO5388409917,
5493,605,610,6,16,17,488,XPO Logistics,In Transit,878.84,195.36,XPO2794091902,
5494,84,105,6,13,5,741,FedEx International,Delivered,1093.02,163.02,FED6778451921,
5495,460,466,26,15,9,113,DHL Express,In Transit,4468.59,2836.3,DHL4391363260,
5496,550,566,10,15,7,601,DB Schenker,Delayed,603.36,90.15,DB 9571106713,Documentation Issue
5497,1,11,2,10,17,293,XPO Logistics,Delivered,208.56,43.95,XPO8716148660,
5498,5,14,10,11,16,761,DB Schenker,Processing,1041.79,174.15,DB 5996332027,
5499,98,120,7,16,3,81,Maersk Line,Delivered,141.31,19.44,MAE8919031666,
5500,323,333,34,16,6,1182,Maersk Line,In Transit,545.06,126.56,MAE5929365782,
5501,184,197,25,12,10,63,CMA CGM,Delivered,3575.02,2754.36,CMA5132748903,
5502,28,45,19,15,8,172,CMA CGM,In Transit,488.36,111.8,CMA2304662961,
5503,149,165,22,13,3,108,DB Schenker,Delivered,5538.46,3881.52,DB 8719088627,
5504,134,155,1,16,3,542,Kuehne+Nagel,In Transit,2066.11,197.82,KUE9427599472,
5505,258,264,29,12,13,18,DB Schenker,Delivered,5525.86,2425.5,DB 4106167461,
5506,282,292,27,12,8,72,UPS Worldwide,In Transit,9697.46,4267.44,UPS4694395672,
5507,563,572,13,13,17,332,CMA CGM,Delivered,288.61,49.8,CMA7945206181,
5508,213,231,33,14,8,192,DHL Express,Delivered,91.74,11.52,DHL7399285156,
5509,144,160,29,13,8,100,CMA CGM,Delivered,26561.43,13475,CMA1098207145,
5510,133,145,31,13,16,37,CMA CGM,Delivered,4645.18,4836.27,CMA5237674983,
5511,682,697,14,10,7,672,FedEx International,In Transit,1264.32,182.24,FED3599338183,
5512,120,135,22,14,2,80,C.H. Robinson,Delivered,9791.61,2875.2,CH3877983230,
5513,309,324,23,13,2,37,FedEx International,Delivered,5283.32,932.77,FED1022432663,
5514,183,192,7,11,9,121,DB Schenker,Delivered,175.11,29.04,DB 3845006587,
5515,212,222,16,15,17,353,DB Schenker,In Transit,884.02,208.27,DB 4471191142,
5516,79,98,2,15,5,210,CMA CGM,In Transit,170.8,31.5,CMA6849802910,
5517,649,658,14,16,12,367,DHL Express,Processing,344.92,62.39,DHL1593950408,
5518,196,208,3,13,10,417,UPS Worldwide,Delivered,510.69,75.06,UPS2283561030,
5519,481,494,21,15,15,89,UPS Worldwide,In Transit,6166.7,3486.13,UPS4040676542,
5520,305,319,22,16,12,99,C.H. Robinson,Delivered,8414.6,3558.06,CH7897492498,
5521,439,464,8,11,2,145,DHL Express,Delivered,161.88,23.2,DHL1027687944,
5522,570,580,8,15,8,431,DB Schenker,Delivered,755.78,132.96,DB 5908013850,
5523,358,378,9,11,6,678,DHL Express,In Transit,986.04,128.82,DHL5592699091,
5524,494,514,21,12,8,61,C.H. Robinson,Delivered,2033.24,2389.37,CH2877182857,
5525,190,204,7,16,15,197,Kuehne+Nagel,Delivered,153.75,47.28,KUE7339769666,
5526,165,174,22,15,10,22,XPO Logistics,Delivered,3447.81,790.68,XPO9163870074,
5527,520,531,6,13,10,679,FedEx International,Delivered,804.31,237.38,FED5629845675,
5528,570,588,19,12,2,345,Maersk Line,In Transit,1800.17,224.25,MAE4931909251,
5529,583,592,8,16,14,646,Maersk Line,Delivered,815.28,167.36,MAE8476992655,
5530,10,24,21,14,13,62,FedEx International,Delivered,4748.4,2428.54,FED7131412339,
5531,68,76,11,14,9,625,Kuehne+Nagel,Delayed,312.21,106.25,KUE9567716956,Mechanical Failure
5532,112,124,12,15,10,571,XPO Logistics,Delivered,1121.3,194.2,XPO9720431949,
5533,363,370,35,10,16,548,FedEx International,Delivered,122.24,27.4,FED3904488767,
5534,516,542,12,10,4,143,FedEx International,Delivered,139.25,28.6,FED5690586705,
5535,464,471,34,14,13,555,XPO Logistics,Delivered,166.71,44.4,XPO1176641498,
5536,657,676,27,14,8,78,Kuehne+Nagel,Delivered,3348.25,4623.06,KUE6240687080,
5537,686,693,25,11,16,82,DHL Express,Delivered,7701.7,3585.04,DHL3139115705,
5538,122,143,29,15,7,19,CMA CGM,Delivered,4087.47,2560.25,CMA5778844513,
5539,290,311,21,13,8,101,C.H. Robinson,Delivered,9329.16,3956.17,CH9554926719,
5540,283,295,25,11,12,100,CMA CGM,In Transit,8388.05,4372,CMA3616591079,
5541,233,257,14,15,3,84,DHL Express,Delivered,88.17,14.28,DHL6722332529,
5542,279,293,2,10,14,639,DHL Express,Delivered,707.62,155.85,DHL8509224622,
5543,189,195,23,13,16,34,Maersk Line,In Transit,2808.34,857.14,MAE7252830343,
5544,641,651,19,15,11,535,Kuehne+Nagel,Delivered,1143.67,347.75,KUE4697997702,
5545,569,586,15,13,6,538,UPS Worldwide,Delivered,1494.63,328.18,UPS8111462348,
5546,465,474,20,11,11,394,DHL Express,Delivered,773.5,177.3,DHL1978276692,
5547,326,336,16,13,17,191,XPO Logistics,In Transit,576.73,112.69,XPO5839041919,
5548,669,678,19,12,12,167,UPS Worldwide,Delivered,533.06,108.55,UPS3649803910,
5549,437,448,5,16,8,563,Kuehne+Nagel,Delivered,831.36,211.86,KUE3873598930,
5550,43,68,16,16,4,425,CMA CGM,Delivered,1891.54,250.75,CMA6655951426,
5551,572,578,5,14,10,584,CMA CGM,Delivered,1177.91,216.48,CMA8980814913,
5552,513,534,23,13,2,79,C.H. Robinson,Delivered,4074.56,1991.59,CH5906684929,
5553,57,69,13,10,9,689,DHL Express,Delivered,527.06,103.35,DHL9818129919,
5554,185,205,25,15,8,104,Kuehne+Nagel,Delivered,14265.49,4546.88,KUE4191164148,
5555,301,320,27,14,17,99,Maersk Line,Delayed,9227.73,5867.73,MAE1628504006,Address Exception
5556,363,377,26,12,9,73,DB Schenker,Processing,2767.81,1832.3,DB 8320462196,
5557,713,721,34,12,17,1458,XPO Logistics,Delivered,854.85,148.64,XPO8550439354,
5558,550,559,32,13,13,853,UPS Worldwide,Delivered,290.3,87.71,UPS9151703536,
5559,226,244,19,10,1,328,Kuehne+Nagel,Delivered,1967.68,213.2,KUE5526677322,
5560,113,131,31,12,16,68,Maersk Line,Delayed,11457,8888.28,MAE3344760063,Mechanical Failure
5561,218,229,32,14,16,1412,DB Schenker,Delivered,843.05,126.84,DB 5306240884,
5562,98,116,26,12,3,12,FedEx International,In Transit,1969.65,301.2,FED3496974333,
5563,111,116,35,14,14,1549,XPO Logistics,Delivered,502.41,97.45,XPO4955936127,
5564,717,729,18,13,11,480,Kuehne+Nagel,In Transit,1095.7,288,KUE5432072664,
5565,30,44,22,16,2,18,XPO Logistics,Delivered,3330.12,646.92,XPO2920725536,
5566,431,441,28,14,16,91,DB Schenker,Delivered,9974.47,5429.97,DB 9744774621,
5567,703,723,11,13,8,367,CMA CGM,Delivered,511.08,62.39,CMA8393874917,
5568,121,131,25,11,10,91,Maersk Line,Delivered,8360.85,3978.52,MAE8789626093,
5569,281,287,26,11,17,94,FedEx International,Delivered,5007.69,2359.4,FED8553253769,
5570,260,267,29,12,13,47,DHL Express,Delivered,13053.99,6333.25,DHL1743527360,
5571,701,706,14,14,15,591,DB Schenker,Delivered,370.26,100.47,DB 9192308914,
5572,263,284,13,12,6,676,UPS Worldwide,In Transit,972.13,161.4,UPS1983494749,
5573,283,291,19,15,16,413,FedEx International,Delivered,1728.97,268.45,FED5194893053,
5574,555,562,14,14,16,717,CMA CGM,Delivered,659.47,189.89,CMA1573789994,
5575,111,138,1,14,2,776,UPS Worldwide,In Transit,2250.89,246.96,UPS7565202981,
5576,61,76,12,12,4,565,UPS Worldwide,In Transit,1277.22,193,UPS1929663946,
5577,308,322,12,16,2,425,CMA CGM,Delivered,1220.53,165,CMA3621363801,
5578,533,546,18,14,15,51,DHL Express,Delivered,100.91,30.6,DHL4386935047,
5579,302,315,25,14,11,35,Kuehne+Nagel,In Transit,4179.68,1530.2,KUE9380184322,
5580,687,713,24,13,5,105,FedEx International,Delivered,3500.13,2064.3,FED1488530539,
5581,92,112,24,12,6,11,XPO Logistics,Delayed,729.02,216.26,XPO1320612679,Documentation Issue
5582,102,131,24,13,2,89,FedEx International,Delayed,4420.72,1749.74,FED2414649924,Weather Disruption
5583,86,100,3,11,10,732,DB Schenker,Delivered,641.28,203.76,DB 1757051610,
5584,385,393,2,14,16,481,XPO Logistics,Delivered,777.25,132.15,XPO2506342530,
5585,400,423,34,14,5,1248,FedEx International,Delivered,785.58,131.84,FED7197161229,
5586,207,217,11,16,14,628,FedEx International,Delivered,441.98,106.76,FED2202328383,
5587,321,349,9,13,8,302,DB Schenker,Delayed,474.81,57.38,DB 9962552680,Mechanical Failure
5588,60,80,19,12,5,299,Kuehne+Nagel,Delivered,1463.25,194.35,KUE6412902803,
5589,296,309,18,13,7,276,Kuehne+Nagel,Delivered,861.66,165.6,KUE1539386072,
5590,604,611,20,12,9,54,CMA CGM,In Transit,151.74,24.3,CMA4101096167,
5591,404,424,7,16,3,208,Maersk Line,Delivered,375.85,49.92,MAE4543945080,
5592,194,208,17,14,2,380,CMA CGM,Delivered,1541.61,193.8,CMA3221408980,
5593,142,171,25,11,5,79,DHL Express,Delayed,13660.72,3453.88,DHL3963731437,Address Exception
5594,621,638,32,16,4,754,C.H. Robinson,In Transit,735.68,80.78,CH5664463435,
5595,441,462,25,11,5,84,CMA CGM,In Transit,11045.98,3672.48,CMA7802444936,
5596,355,369,13,11,10,437,C.H. Robinson,Delivered,512.44,125.55,CH9697466962,
5597,244,267,24,12,2,79,Kuehne+Nagel,In Transit,3721.44,1553.14,KUE3894255320,
5598,437,444,36,12,11,535,FedEx International,Delivered,176.55,56.1,FED5219941892,
5599,291,299,4,14,13,712,Maersk Line,Delivered,978.39,189.04,MAE6180808228,
5600,10,15,23,15,11,55,DHL Express,In Transit,4611.43,1386.55,DHL1834488073,
5601,655,666,10,16,16,528,CMA CGM,In Transit,387.33,79.2,CMA8339060116,
5602,77,83,9,15,13,614,Maersk Line,Delivered,643.05,116.66,MAE4602035532,
5603,276,282,15,10,10,271,DB Schenker,Delivered,921.85,165.31,DB 3134296152,
5604,266,272,21,11,14,28,UPS Worldwide,In Transit,3210.65,1096.76,UPS5680399815,
5605,87,98,18,15,12,357,XPO Logistics,Delivered,1320.24,214.2,XPO8935508102,
5606,530,542,29,16,10,61,DB Schenker,Delivered,5429.44,8219.75,DB 9376863031,
5607,554,566,3,10,9,507,Maersk Line,In Transit,556.67,91.26,MAE8205174151,
5608,209,234,31,14,4,44,DHL Express,Delivered,17809.88,5751.24,DHL1260294769,
5609,72,81,32,13,9,733,CMA CGM,Delivered,337.92,51.31,CMA1340444117,
5610,451,465,10,13,12,488,CMA CGM,Delayed,923.45,133.2,CMA5467454044,Documentation Issue
5611,407,416,27,10,10,48,DB Schenker,Delivered,3534.64,2844.96,DB 6860379915,
5612,623,650,28,10,2,32,Kuehne+Nagel,In Transit,3140.85,1909.44,KUE3407872987,
5613,404,411,35,14,12,1081,DB Schenker,Delivered,464.37,74.05,DB 4772592774,
5614,541,555,26,10,8,73,FedEx International,Delivered,6099.15,1832.3,FED7558992210,
5615,401,418,18,14,7,147,Kuehne+Nagel,Delivered,345.57,88.2,KUE8852132227,
5616,616,634,21,16,7,101,DB Schenker,In Transit,8977.22,3956.17,DB 6688241124,
5617,183,189,20,10,14,252,FedEx International,Processing,585.14,113.4,FED2354003655,
5618,326,338,12,11,17,713,FedEx International,Delivered,847.55,222.6,FED3267374459,
5619,63,76,22,10,8,49,CMA CGM,Delivered,6198.26,1761.06,CMA9201793359,
5620,132,144,20,11,15,65,FedEx International,Delivered,182.24,29.25,FED8137047236,
5621,519,533,28,10,9,5,Kuehne+Nagel,Delivered,1136.14,298.35,KUE5488792435,
5622,260,268,13,15,9,709,FedEx International,Delivered,470.9,106.35,FED2819202401,
5623,339,360,24,11,6,63,UPS Worldwide,Delivered,6340.9,1238.58,UPS8534809491,
5624,634,644,31,14,11,83,Kuehne+Nagel,Delayed,19735.78,10848.93,KUE3053499926,Mechanical Failure
5625,162,184,12,13,2,448,C.H. Robinson,Delivered,1634.97,169.6,CH6679189350,
5626,98,106,10,11,10,643,UPS Worldwide,Delivered,323.65,96.45,UPS9001359488,
5627,573,583,7,16,7,100,C.H. Robinson,Delivered,138.16,24,CH2973577973,
5628,676,694,6,10,13,517,FedEx International,Delayed,562.85,113.74,FED3643384817,Weather Disruption
5629,724,731,28,13,2,92,DHL Express,Delayed,6743.4,5489.64,DHL7638626947,Carrier Capacity
5630,477,499,35,15,1,1572,UPS Worldwide,In Transit,1024.43,98.6,UPS1455052913,
5631,317,335,25,16,8,87,XPO Logistics,In Transit,5920.81,3803.64,XPO4529894582,
5632,449,459,34,16,6,621,C.H. Robinson,Delivered,410.23,49.68,CH8515947318,
5633,113,119,36,10,14,429,FedEx International,Delivered,110.33,25.74,FED8530837367,
5634,212,218,3,12,11,726,XPO Logistics,Delivered,1253.26,202.68,XPO6233728259,
5635,335,362,8,16,3,219,Kuehne+Nagel,Delivered,309.88,35.04,KUE1003596151,
5636,439,444,20,10,13,228,CMA CGM,Delivered,419.38,102.6,CMA8362471600,
5637,529,543,8,10,7,218,CMA CGM,Delivered,235.66,34.88,CMA7541532190,
5638,355,371,27,13,2,10,CMA CGM,Delivered,2581.72,592.7,CMA4773211328,
5639,100,123,19,11,6,122,C.H. Robinson,Delayed,397.15,79.3,CH1568991969,Customs Clearance
5640,249,260,13,14,7,383,Kuehne+Nagel,Delivered,349.93,57.45,KUE9042131271,
5641,222,237,13,11,7,432,FedEx International,Delivered,657.43,124.8,FED7546519990,
5642,631,636,25,10,9,14,UPS Worldwide,In Transit,2343.52,612.08,UPS3223332086,
5643,638,662,33,15,8,1245,CMA CGM,Delayed,558.84,98.7,CMA4534896624,Port Congestion
5644,564,576,21,13,14,70,C.H. Robinson,In Transit,2117.81,2741.9,CH3136938609,
5645,549,554,35,14,11,873,C.H. Robinson,In Transit,246.08,63.65,CH3877688138,
5646,318,330,35,16,7,696,CMA CGM,Delivered,146.43,34.8,CMA6196909657,
5647,496,514,33,10,8,307,DHL Express,Delivered,71.47,18.42,DHL6568187237,
5648,268,276,9,10,12,480,CMA CGM,Delivered,424.69,91.2,CMA5972380107,
5649,586,610,26,11,1,53,DB Schenker,Delivered,3552.54,1330.3,DB 4968509431,
5650,484,500,30,13,6,81,CMA CGM,Delivered,24219.93,8939.97,CMA3524468392,
5651,373,380,10,16,9,683,DB Schenker,Delivered,510.73,102.45,DB 3238078814,
5652,389,399,17,14,11,150,UPS Worldwide,Delivered,367.25,76.5,UPS5530357875,
