sales_id,date_key,product_id,customer_id,quantity_sold,unit_price,discount_pct,discount_amount,gross_revenue,net_revenue,total_cost,profit,profit_margin_pct,order_number
6812,463,14,2,4,1299.99,0,0.0,5199.96,5199.96,3379.96,1820.0,35.0,ORD-202404-513734
6813,479,9,4,9,219.99,5,99.0,1979.91,1880.91,1385.91,495.0,26.32,ORD-202404-552862
6814,39,8,2,28,899.99,0,0.0,25199.72,25199.72,17639.72,7560.0,30.0,ORD-202302-609285
6815,202,16,3,15,229.99,0,0.0,3449.85,3449.85,2414.85,1035.0,30.0,ORD-202307-723520
6816,151,2,5,19,1199.99,0,0.0,22799.81,22799.81,15959.81,6840.0,30.0,ORD-202305-155964
6817,91,1,2,41,1299.99,5,2664.98,53299.59,50634.61,36899.59,13735.02,27.13,ORD-202304-557400
6818,46,16,5,15,229.99,10,344.99,3449.85,3104.86,2414.85,690.01,22.22,ORD-202302-443825
6819,118,13,3,9,3299.99,0,0.0,29699.91,29699.91,19304.91,10395.0,35.0,ORD-202304-720651
6820,473,16,5,61,229.99,0,0.0,14029.39,14029.39,9820.39,4209.0,30.0,ORD-202404-643549
6821,202,8,1,14,899.99,0,0.0,12599.86,12599.86,8819.86,3780.0,30.0,ORD-202307-376389
6822,258,7,3,15,1319.99,0,0.0,19799.85,19799.85,13859.85,5940.0,30.0,ORD-202309-382687
6823,723,16,5,76,229.99,0,0.0,17479.24,17479.24,12235.24,5244.0,30.0,ORD-202412-996546
6824,350,1,3,24,1299.99,10,3119.98,31199.76,28079.78,21599.76,6480.02,23.08,ORD-202312-133244
6825,191,15,1,52,429.99,10,2235.95,22359.48,20123.53,15651.48,4472.05,22.22,ORD-202307-593219
6826,343,14,4,2,1299.99,10,260.0,2599.98,2339.98,1689.98,650.0,27.78,ORD-202312-189334
6827,652,4,2,24,699.99,0,0.0,16799.76,16799.76,11759.76,5040.0,30.0,ORD-202410-853694
6828,409,4,2,37,699.99,0,0.0,25899.63,25899.63,18129.63,7770.0,30.0,ORD-202402-233563
6829,193,16,4,33,229.99,0,0.0,7589.67,7589.67,5312.67,2277.0,30.0,ORD-202307-727280
6830,661,10,1,7,3299.99,0,0.0,23099.93,23099.93,15014.93,8085.0,35.0,ORD-202410-622431
6831,422,15,1,43,429.99,10,1848.96,18489.57,16640.61,12942.57,3698.04,22.22,ORD-202402-916317
6832,12,16,5,9,229.99,25,517.48,2069.91,1552.43,1448.91,103.52,6.67,ORD-202301-147049
6833,644,13,3,4,3299.99,0,0.0,13199.96,13199.96,8579.96,4620.0,35.0,ORD-202410-958437
6834,438,9,1,16,219.99,0,0.0,3519.84,3519.84,2463.84,1056.0,30.0,ORD-202403-577174
6835,541,7,5,22,1319.99,0,0.0,29039.78,29039.78,20327.78,8712.0,30.0,ORD-202406-562807
6836,544,9,5,7,219.99,0,0.0,1539.93,1539.93,1077.93,462.0,30.0,ORD-202406-339073
6837,261,12,4,4,649.99,5,130.0,2599.96,2469.96,1689.96,780.0,31.58,ORD-202309-444523
6838,676,10,1,10,3299.99,5,1649.99,32999.9,31349.91,21449.9,9900.01,31.58,ORD-202411-750317
6839,133,16,2,66,229.99,0,0.0,15179.34,15179.34,10625.34,4554.0,30.0,ORD-202305-744181
6840,11,7,1,28,1319.99,10,3695.97,36959.72,33263.75,25871.72,7392.03,22.22,ORD-202301-680996
6841,519,8,4,26,899.99,0,0.0,23399.74,23399.74,16379.74,7020.0,30.0,ORD-202406-357639
6842,85,14,4,12,1299.99,10,1559.99,15599.88,14039.89,10139.88,3900.01,27.78,ORD-202303-441439
6843,640,9,3,18,219.99,0,0.0,3959.82,3959.82,2771.82,1188.0,30.0,ORD-202410-677582
6844,576,11,5,4,2299.99,0,0.0,9199.96,9199.96,5979.96,3220.0,35.0,ORD-202407-309613
6845,191,2,4,41,1199.99,0,0.0,49199.59,49199.59,34439.59,14760.0,30.0,ORD-202307-556879
6846,6,11,2,7,2299.99,15,2414.99,16099.93,13684.94,10464.93,3220.01,23.53,ORD-202301-755354
6847,56,4,3,11,699.99,0,0.0,7699.89,7699.89,5389.89,2310.0,30.0,ORD-202302-973888
6848,665,2,2,52,1199.99,5,3119.97,62399.48,59279.51,43679.48,15600.03,26.32,ORD-202410-305346
6849,225,1,5,11,1299.99,0,0.0,14299.89,14299.89,9899.89,4400.0,30.77,ORD-202308-475617
6850,410,12,3,1,649.99,0,0.0,649.99,649.99,422.49,227.5,35.0,ORD-202402-130777
6851,451,4,3,18,699.99,0,0.0,12599.82,12599.82,8819.82,3780.0,30.0,ORD-202403-943380
6852,185,15,2,21,429.99,0,0.0,9029.79,9029.79,6320.79,2709.0,30.0,ORD-202307-223181
6853,150,12,2,2,649.99,10,130.0,1299.98,1169.98,844.98,325.0,27.78,ORD-202305-442211
6854,5,1,3,9,1299.99,0,0.0,11699.91,11699.91,8099.91,3600.0,30.77,ORD-202301-182193
6855,681,5,1,50,1919.99,15,14399.92,95999.5,81599.58,67199.5,14400.08,17.65,ORD-202411-232451
6856,57,10,5,14,3299.99,0,0.0,46199.86,46199.86,30029.86,16170.0,35.0,ORD-202302-919737
6857,710,2,5,31,1199.99,0,0.0,37199.69,37199.69,26039.69,11160.0,30.0,ORD-202412-463426
6858,305,10,4,7,3299.99,15,3464.99,23099.93,19634.94,15014.93,4620.01,23.53,ORD-202311-476350
6859,455,16,5,58,229.99,0,0.0,13339.42,13339.42,9337.42,4002.0,30.0,ORD-202403-715422
6860,539,5,3,46,1919.99,0,0.0,88319.54,88319.54,61823.54,26496.0,30.0,ORD-202406-769080
6861,697,11,2,17,2299.99,25,9774.96,39099.83,29324.87,25414.83,3910.04,13.33,ORD-202411-210077
6862,384,3,5,11,849.99,10,934.99,9349.89,8414.9,6544.89,1870.01,22.22,ORD-202401-252399
6863,695,7,5,9,1319.99,10,1187.99,11879.91,10691.92,8315.91,2376.01,22.22,ORD-202411-387821
6864,135,12,1,9,649.99,0,0.0,5849.91,5849.91,3802.41,2047.5,35.0,ORD-202305-293636
6865,372,12,4,11,649.99,10,714.99,7149.89,6434.9,4647.39,1787.51,27.78,ORD-202401-911603
6866,541,3,3,22,849.99,10,1869.98,18699.78,16829.8,13089.78,3740.02,22.22,ORD-202406-143011
6867,250,2,5,8,1199.99,10,959.99,9599.92,8639.93,6719.92,1920.01,22.22,ORD-202309-543780
6868,636,11,3,5,2299.99,10,1149.99,11499.95,10349.96,7474.95,2875.01,27.78,ORD-202409-575511
6869,397,4,3,1,699.99,0,0.0,699.99,699.99,489.99,210.0,30.0,ORD-202402-637393
6870,568,10,5,12,3299.99,0,0.0,39599.88,39599.88,25739.88,13860.0,35.0,ORD-202407-847631
6871,334,1,5,18,1299.99,20,4679.96,23399.82,18719.86,16199.82,2520.04,13.46,ORD-202311-367709
6872,296,14,3,2,1299.99,0,0.0,2599.98,2599.98,1689.98,910.0,35.0,ORD-202310-448584
6873,28,15,4,77,429.99,5,1655.46,33109.23,31453.77,23176.23,8277.54,26.32,ORD-202301-463509
6874,361,7,3,22,1319.99,15,4355.97,29039.78,24683.81,20327.78,4356.03,17.65,ORD-202312-635591
6875,80,2,5,49,1199.99,0,0.0,58799.51,58799.51,41159.51,17640.0,30.0,ORD-202303-796303
6876,157,15,4,43,429.99,0,0.0,18489.57,18489.57,12942.57,5547.0,30.0,ORD-202306-568742
6877,463,16,4,35,229.99,0,0.0,8049.65,8049.65,5634.65,2415.0,30.0,ORD-202404-702327
6878,185,12,3,15,649.99,0,0.0,9749.85,9749.85,6337.35,3412.5,35.0,ORD-202307-232320
6879,223,15,2,37,429.99,10,1590.96,15909.63,14318.67,11136.63,3182.04,22.22,ORD-202308-951688
6880,255,16,5,61,229.99,10,1402.94,14029.39,12626.45,9820.39,2806.06,22.22,ORD-202309-140409
6881,18,16,1,37,229.99,25,2127.41,8509.63,6382.22,5956.63,425.59,6.67,ORD-202301-447009
6882,373,10,5,14,3299.99,5,2309.99,46199.86,43889.87,30029.86,13860.01,31.58,ORD-202401-696839
6883,705,14,4,9,1299.99,20,2339.98,11699.91,9359.93,7604.91,1755.02,18.75,ORD-202412-986520
6884,109,14,4,3,1299.99,0,0.0,3899.97,3899.97,2534.97,1365.0,35.0,ORD-202304-810666
6885,578,11,4,11,2299.99,5,1264.99,25299.89,24034.9,16444.89,7590.01,31.58,ORD-202407-223116
6886,158,11,3,10,2299.99,0,0.0,22999.9,22999.9,14949.9,8050.0,35.0,ORD-202306-460192
6887,31,6,4,28,999.99,10,2799.97,27999.72,25199.75,19599.72,5600.03,22.22,ORD-202301-376307
6888,640,1,4,39,1299.99,0,0.0,50699.61,50699.61,35099.61,15600.0,30.77,ORD-202410-920236
6889,159,5,4,10,1919.99,5,960.0,19199.9,18239.9,13439.9,4800.0,26.32,ORD-202306-516600
6890,370,7,1,10,1319.99,25,3299.97,13199.9,9899.93,9239.9,660.03,6.67,ORD-202401-485685
6891,116,7,3,4,1319.99,5,264.0,5279.96,5015.96,3695.96,1320.0,26.32,ORD-202304-767910
6892,51,2,3,19,1199.99,0,0.0,22799.81,22799.81,15959.81,6840.0,30.0,ORD-202302-452730
6893,570,8,3,12,899.99,0,0.0,10799.88,10799.88,7559.88,3240.0,30.0,ORD-202407-752724
6894,345,12,4,6,649.99,0,0.0,3899.94,3899.94,2534.94,1365.0,35.0,ORD-202312-544557
6895,572,7,2,12,1319.99,5,791.99,15839.88,15047.89,11087.88,3960.01,26.32,ORD-202407-833327
6896,425,14,5,1,1299.99,10,130.0,1299.99,1169.99,844.99,325.0,27.78,ORD-202402-960222
6897,628,12,1,5,649.99,10,325.0,3249.95,2924.95,2112.45,812.5,27.78,ORD-202409-196110
6898,31,14,1,5,1299.99,0,0.0,6499.95,6499.95,4224.95,2275.0,35.0,ORD-202301-183317
6899,486,3,3,22,849.99,5,934.99,18699.78,17764.79,13089.78,4675.01,26.32,ORD-202404-686316
6900,329,6,1,59,999.99,15,8849.91,58999.41,50149.5,41299.41,8850.09,17.65,ORD-202311-342759
6901,229,13,5,7,3299.99,0,0.0,23099.93,23099.93,15014.93,8085.0,35.0,ORD-202308-916249
6902,631,8,1,22,899.99,5,989.99,19799.78,18809.79,13859.78,4950.01,26.32,ORD-202409-137797
6903,537,12,1,2,649.99,0,0.0,1299.98,1299.98,844.98,455.0,35.0,ORD-202406-486456
6904,381,7,5,3,1319.99,0,0.0,3959.97,3959.97,2771.97,1188.0,30.0,ORD-202401-213274
6905,379,7,2,2,1319.99,0,0.0,2639.98,2639.98,1847.98,792.0,30.0,ORD-202401-525614
6906,292,2,1,25,1199.99,0,0.0,29999.75,29999.75,20999.75,9000.0,30.0,ORD-202310-841987
6907,223,14,2,8,1299.99,10,1039.99,10399.92,9359.93,6759.92,2600.01,27.78,ORD-202308-144632
6908,190,1,2,35,1299.99,10,4549.97,45499.65,40949.68,31499.65,9450.03,23.08,ORD-202307-767189
6909,459,6,1,36,999.99,10,3599.96,35999.64,32399.68,25199.64,7200.04,22.22,ORD-202404-744809
6910,217,10,3,8,3299.99,10,2639.99,26399.92,23759.93,17159.92,6600.01,27.78,ORD-202308-204165
6911,423,15,4,52,429.99,0,0.0,22359.48,22359.48,15651.48,6708.0,30.0,ORD-202402-884052
6912,280,5,1,70,1919.99,0,0.0,134399.3,134399.3,94079.3,40320.0,30.0,ORD-202310-413500
6913,525,3,2,19,849.99,0,0.0,16149.81,16149.81,11304.81,4845.0,30.0,ORD-202406-878942
6914,415,14,3,8,1299.99,0,0.0,10399.92,10399.92,6759.92,3640.0,35.0,ORD-202402-256132
6915,423,10,3,14,3299.99,0,0.0,46199.86,46199.86,30029.86,16170.0,35.0,ORD-202402-370173
6916,475,7,2,25,1319.99,5,1649.99,32999.75,31349.76,23099.75,8250.01,26.32,ORD-202404-728381
6917,445,14,2,8,1299.99,10,1039.99,10399.92,9359.93,6759.92,2600.01,27.78,ORD-202403-923022
6918,667,11,5,3,2299.99,10,690.0,6899.97,6209.97,4484.97,1725.0,27.78,ORD-202410-597414
6919,455,10,3,10,3299.99,10,3299.99,32999.9,29699.91,21449.9,8250.01,27.78,ORD-202403-276962
6920,319,13,5,15,3299.99,20,9899.97,49499.85,39599.88,32174.85,7425.03,18.75,ORD-202311-192601
6921,314,9,4,40,219.99,0,0.0,8799.6,8799.6,6159.6,2640.0,30.0,ORD-202311-931698
6922,583,11,2,2,2299.99,0,0.0,4599.98,4599.98,2989.98,1610.0,35.0,ORD-202408-446324
6923,448,13,3,11,3299.99,0,0.0,36299.89,36299.89,23594.89,12705.0,35.0,ORD-202403-305504
6924,630,9,1,5,219.99,5,55.0,1099.95,1044.95,769.95,275.0,26.32,ORD-202409-930722
6925,598,1,5,37,1299.99,5,2404.98,48099.63,45694.65,33299.63,12395.02,27.13,ORD-202408-381300
6926,604,13,4,7,3299.99,10,2309.99,23099.93,20789.94,15014.93,5775.01,27.78,ORD-202408-166979
6927,125,6,2,37,999.99,0,0.0,36999.63,36999.63,25899.63,11100.0,30.0,ORD-202305-354796
6928,681,5,3,50,1919.99,15,14399.92,95999.5,81599.58,67199.5,14400.08,17.65,ORD-202411-614478
6929,141,6,1,15,999.99,5,749.99,14999.85,14249.86,10499.85,3750.01,26.32,ORD-202305-317882
6930,236,16,5,35,229.99,0,0.0,8049.65,8049.65,5634.65,2415.0,30.0,ORD-202308-505595
6931,692,3,2,66,849.99,10,5609.93,56099.34,50489.41,39269.34,11220.07,22.22,ORD-202411-615836
6932,309,11,4,17,2299.99,0,0.0,39099.83,39099.83,25414.83,13685.0,35.0,ORD-202311-153957
6933,272,11,3,10,2299.99,5,1149.99,22999.9,21849.91,14949.9,6900.01,31.58,ORD-202309-819832
6934,334,15,4,84,429.99,25,9029.79,36119.16,27089.37,25283.16,1806.21,6.67,ORD-202311-798440
6935,381,15,5,50,429.99,15,3224.93,21499.5,18274.57,15049.5,3225.07,17.65,ORD-202401-809887
6936,3,2,3,22,1199.99,0,0.0,26399.78,26399.78,18479.78,7920.0,30.0,ORD-202301-991006
6937,135,13,4,11,3299.99,5,1814.99,36299.89,34484.9,23594.89,10890.01,31.58,ORD-202305-373823
6938,655,9,5,17,219.99,0,0.0,3739.83,3739.83,2617.83,1122.0,30.0,ORD-202410-534352
6939,230,6,4,3,999.99,0,0.0,2999.97,2999.97,2099.97,900.0,30.0,ORD-202308-531055
6940,110,9,4,12,219.99,0,0.0,2639.88,2639.88,1847.88,792.0,30.0,ORD-202304-363518
6941,260,6,1,4,999.99,0,0.0,3999.96,3999.96,2799.96,1200.0,30.0,ORD-202309-258256
6942,90,14,4,5,1299.99,5,325.0,6499.95,6174.95,4224.95,1950.0,31.58,ORD-202303-850108
6943,103,12,2,1,649.99,0,0.0,649.99,649.99,422.49,227.5,35.0,ORD-202304-441623
6944,85,3,5,34,849.99,0,0.0,28899.66,28899.66,20229.66,8670.0,30.0,ORD-202303-803248
6945,674,1,3,53,1299.99,5,3444.97,68899.47,65454.5,47699.47,17755.03,27.13,ORD-202411-757823
6946,104,8,2,11,899.99,10,989.99,9899.89,8909.9,6929.89,1980.01,22.22,ORD-202304-435024
6947,51,3,3,13,849.99,0,0.0,11049.87,11049.87,7734.87,3315.0,30.0,ORD-202302-973417
6948,191,16,4,53,229.99,0,0.0,12189.47,12189.47,8532.47,3657.0,30.0,ORD-202307-295210
6949,502,2,3,9,1199.99,0,0.0,10799.91,10799.91,7559.91,3240.0,30.0,ORD-202405-314386
6950,562,4,1,26,699.99,0,0.0,18199.74,18199.74,12739.74,5460.0,30.0,ORD-202407-880124
6951,518,3,4,3,849.99,0,0.0,2549.97,2549.97,1784.97,765.0,30.0,ORD-202406-481294
6952,155,5,5,6,1919.99,10,1151.99,11519.94,10367.95,8063.94,2304.01,22.22,ORD-202306-380254
6953,358,15,3,75,429.99,25,8062.31,32249.25,24186.94,22574.25,1612.69,6.67,ORD-202312-903861
6954,417,12,5,10,649.99,0,0.0,6499.9,6499.9,4224.9,2275.0,35.0,ORD-202402-449964
6955,136,16,1,24,229.99,0,0.0,5519.76,5519.76,3863.76,1656.0,30.0,ORD-202305-746364
6956,636,14,1,2,1299.99,0,0.0,2599.98,2599.98,1689.98,910.0,35.0,ORD-202409-326040
6957,325,7,1,20,1319.99,25,6599.95,26399.8,19799.85,18479.8,1320.05,6.67,ORD-202311-106542
6958,643,16,4,94,229.99,0,0.0,21619.06,21619.06,15133.06,6486.0,30.0,ORD-202410-229501
6959,227,2,4,5,1199.99,0,0.0,5999.95,5999.95,4199.95,1800.0,30.0,ORD-202308-724257
6960,157,5,1,26,1919.99,10,4991.97,49919.74,44927.77,34943.74,9984.03,22.22,ORD-202306-716220
6961,467,10,3,13,3299.99,0,0.0,42899.87,42899.87,27884.87,15015.0,35.0,ORD-202404-963089
6962,471,4,3,29,699.99,0,0.0,20299.71,20299.71,14209.71,6090.0,30.0,ORD-202404-974903
6963,159,2,3,16,1199.99,0,0.0,19199.84,19199.84,13439.84,5760.0,30.0,ORD-202306-739200
6964,130,15,3,32,429.99,0,0.0,13759.68,13759.68,9631.68,4128.0,30.0,ORD-202305-288340
6965,424,14,4,6,1299.99,5,390.0,7799.94,7409.94,5069.94,2340.0,31.58,ORD-202402-997469
6966,45,6,2,13,999.99,5,649.99,12999.87,12349.88,9099.87,3250.01,26.32,ORD-202302-190647
6967,424,12,3,9,649.99,0,0.0,5849.91,5849.91,3802.41,2047.5,35.0,ORD-202402-538849
6968,150,9,4,11,219.99,0,0.0,2419.89,2419.89,1693.89,726.0,30.0,ORD-202305-454808
6969,154,14,4,3,1299.99,0,0.0,3899.97,3899.97,2534.97,1365.0,35.0,ORD-202306-807214
6970,248,13,4,12,3299.99,0,0.0,39599.88,39599.88,25739.88,13860.0,35.0,ORD-202309-250967
6971,466,11,1,1,2299.99,0,0.0,2299.99,2299.99,1494.99,805.0,35.0,ORD-202404-473551
6972,702,14,5,16,1299.99,0,0.0,20799.84,20799.84,13519.84,7280.0,35.0,ORD-202412-546972
6973,593,1,3,30,1299.99,0,0.0,38999.7,38999.7,26999.7,12000.0,30.77,ORD-202408-910131
6974,73,6,1,45,999.99,10,4499.95,44999.55,40499.6,31499.55,9000.05,22.22,ORD-202303-195745
6975,393,15,5,26,429.99,25,2794.93,11179.74,8384.81,7825.74,559.07,6.67,ORD-202401-288983
6976,247,12,2,10,649.99,0,0.0,6499.9,6499.9,4224.9,2275.0,35.0,ORD-202309-897170
6977,713,8,1,41,899.99,25,9224.9,36899.59,27674.69,25829.59,1845.1,6.67,ORD-202412-488576
6978,280,10,5,11,3299.99,0,0.0,36299.89,36299.89,23594.89,12705.0,35.0,ORD-202310-538937
6979,339,16,1,57,229.99,15,1966.41,13109.43,11143.02,9176.43,1966.59,17.65,ORD-202312-411217
6980,193,5,1,46,1919.99,10,8831.95,88319.54,79487.59,61823.54,17664.05,22.22,ORD-202307-338238
6981,33,5,3,12,1919.99,5,1151.99,23039.88,21887.89,16127.88,5760.01,26.32,ORD-202302-816601
6982,272,14,5,6,1299.99,0,0.0,7799.94,7799.94,5069.94,2730.0,35.0,ORD-202309-875123
6983,114,1,2,47,1299.99,0,0.0,61099.53,61099.53,42299.53,18800.0,30.77,ORD-202304-419382
6984,71,3,3,46,849.99,0,0.0,39099.54,39099.54,27369.54,11730.0,30.0,ORD-202303-670816
6985,517,2,3,7,1199.99,0,0.0,8399.93,8399.93,5879.93,2520.0,30.0,ORD-202405-736267
6986,227,7,3,13,1319.99,0,0.0,17159.87,17159.87,12011.87,5148.0,30.0,ORD-202308-858545
6987,254,8,4,7,899.99,0,0.0,6299.93,6299.93,4409.93,1890.0,30.0,ORD-202309-106829
6988,324,16,3,90,229.99,5,1034.95,20699.1,19664.15,14489.1,5175.05,26.32,ORD-202311-302907
6989,477,2,1,37,1199.99,10,4439.96,44399.63,39959.67,31079.63,8880.04,22.22,ORD-202404-395497
6990,123,13,3,4,3299.99,5,660.0,13199.96,12539.96,8579.96,3960.0,31.58,ORD-202305-570782
6991,34,5,1,30,1919.99,0,0.0,57599.7,57599.7,40319.7,17280.0,30.0,ORD-202302-968697
6992,277,15,1,15,429.99,0,0.0,6449.85,6449.85,4514.85,1935.0,30.0,ORD-202310-457573
6993,721,6,5,29,999.99,25,7249.93,28999.71,21749.78,20299.71,1450.07,6.67,ORD-202412-322475
6994,643,16,1,58,229.99,10,1333.94,13339.42,12005.48,9337.42,2668.06,22.22,ORD-202410-492284
6995,390,4,4,25,699.99,15,2624.96,17499.75,14874.79,12249.75,2625.04,17.65,ORD-202401-566039
6996,384,2,3,39,1199.99,0,0.0,46799.61,46799.61,32759.61,14040.0,30.0,ORD-202401-617556
6997,243,8,1,25,899.99,0,0.0,22499.75,22499.75,15749.75,6750.0,30.0,ORD-202308-159984
6998,703,12,3,19,649.99,0,0.0,12349.81,12349.81,8027.31,4322.5,35.0,ORD-202412-912071
6999,388,7,2,23,1319.99,20,6071.95,30359.77,24287.82,21251.77,3036.05,12.5,ORD-202401-177213
7000,500,7,4,10,1319.99,5,660.0,13199.9,12539.9,9239.9,3300.0,26.32,ORD-202405-129286
7001,532,9,3,2,219.99,5,22.0,439.98,417.98,307.98,110.0,26.32,ORD-202406-467405
7002,722,10,3,5,3299.99,20,3299.99,16499.95,13199.96,10724.95,2475.01,18.75,ORD-202412-450275
7003,585,7,3,15,1319.99,0,0.0,19799.85,19799.85,13859.85,5940.0,30.0,ORD-202408-796198
7004,510,13,3,1,3299.99,10,330.0,3299.99,2969.99,2144.99,825.0,27.78,ORD-202405-373636
7005,402,6,1,31,999.99,10,3099.97,30999.69,27899.72,21699.69,6200.03,22.22,ORD-202402-779511
7006,329,14,2,6,1299.99,10,779.99,7799.94,7019.95,5069.94,1950.01,27.78,ORD-202311-216034
7007,595,6,4,2,999.99,0,0.0,1999.98,1999.98,1399.98,600.0,30.0,ORD-202408-970522
7008,647,13,1,4,3299.99,10,1320.0,13199.96,11879.96,8579.96,3300.0,27.78,ORD-202410-557294
7009,525,1,1,2,1299.99,10,260.0,2599.98,2339.98,1799.98,540.0,23.08,ORD-202406-926222
7010,226,14,1,10,1299.99,0,0.0,12999.9,12999.9,8449.9,4550.0,35.0,ORD-202308-718206
7011,286,1,5,9,1299.99,5,585.0,11699.91,11114.91,8099.91,3015.0,27.13,ORD-202310-151336
7012,51,7,2,16,1319.99,5,1055.99,21119.84,20063.85,14783.84,5280.01,26.32,ORD-202302-799160
7013,173,1,3,43,1299.99,10,5589.96,55899.57,50309.61,38699.57,11610.04,23.08,ORD-202306-584266
7014,477,16,4,7,229.99,0,0.0,1609.93,1609.93,1126.93,483.0,30.0,ORD-202404-391011
7015,688,15,2,90,429.99,10,3869.91,38699.1,34829.19,27089.1,7740.09,22.22,ORD-202411-631125
7016,133,4,1,37,699.99,0,0.0,25899.63,25899.63,18129.63,7770.0,30.0,ORD-202305-547534
7017,664,13,3,14,3299.99,0,0.0,46199.86,46199.86,30029.86,16170.0,35.0,ORD-202410-614700
7018,461,7,3,20,1319.99,0,0.0,26399.8,26399.8,18479.8,7920.0,30.0,ORD-202404-509304
7019,713,4,5,22,699.99,0,0.0,15399.78,15399.78,10779.78,4620.0,30.0,ORD-202412-138712
7020,363,4,2,48,699.99,10,3359.95,33599.52,30239.57,23519.52,6720.05,22.22,ORD-202312-351824
7021,583,15,3,68,429.99,10,2923.93,29239.32,26315.39,20467.32,5848.07,22.22,ORD-202408-283194
7022,361,2,1,64,1199.99,5,3839.97,76799.36,72959.39,53759.36,19200.03,26.32,ORD-202312-210981
7023,435,15,3,68,429.99,5,1461.97,29239.32,27777.35,20467.32,7310.03,26.32,ORD-202403-770000
7024,485,7,3,18,1319.99,0,0.0,23759.82,23759.82,16631.82,7128.0,30.0,ORD-202404-677761
7025,134,4,4,47,699.99,5,1644.98,32899.53,31254.55,23029.53,8225.02,26.32,ORD-202305-374873
7026,522,15,3,64,429.99,5,1375.97,27519.36,26143.39,19263.36,6880.03,26.32,ORD-202406-736708
7027,245,12,5,15,649.99,10,974.99,9749.85,8774.86,6337.35,2437.51,27.78,ORD-202309-799051
7028,695,11,5,10,2299.99,0,0.0,22999.9,22999.9,14949.9,8050.0,35.0,ORD-202411-663134
7029,241,12,4,10,649.99,10,649.99,6499.9,5849.91,4224.9,1625.01,27.78,ORD-202308-718926
7030,481,4,2,23,699.99,0,0.0,16099.77,16099.77,11269.77,4830.0,30.0,ORD-202404-910571
7031,37,3,5,13,849.99,0,0.0,11049.87,11049.87,7734.87,3315.0,30.0,ORD-202302-830887
7032,390,9,4,21,219.99,15,692.97,4619.79,3926.82,3233.79,693.03,17.65,ORD-202401-229067
7033,153,13,4,2,3299.99,10,660.0,6599.98,5939.98,4289.98,1650.0,27.78,ORD-202306-193372
7034,583,14,5,10,1299.99,0,0.0,12999.9,12999.9,8449.9,4550.0,35.0,ORD-202408-321059
7035,379,8,1,7,899.99,20,1259.99,6299.93,5039.94,4409.93,630.01,12.5,ORD-202401-180008
7036,252,16,5,28,229.99,0,0.0,6439.72,6439.72,4507.72,1932.0,30.0,ORD-202309-436526
7037,657,13,5,5,3299.99,10,1649.99,16499.95,14849.96,10724.95,4125.01,27.78,ORD-202410-936598
7038,489,12,2,4,649.99,0,0.0,2599.96,2599.96,1689.96,910.0,35.0,ORD-202405-984057
7039,340,6,4,22,999.99,0,0.0,21999.78,21999.78,15399.78,6600.0,30.0,ORD-202312-242345
7040,613,9,5,16,219.99,0,0.0,3519.84,3519.84,2463.84,1056.0,30.0,ORD-202409-603373
7041,517,4,1,12,699.99,10,839.99,8399.88,7559.89,5879.88,1680.01,22.22,ORD-202405-265301
7042,413,7,3,24,1319.99,0,0.0,31679.76,31679.76,22175.76,9504.0,30.0,ORD-202402-228157
7043,463,8,5,6,899.99,0,0.0,5399.94,5399.94,3779.94,1620.0,30.0,ORD-202404-244121
7044,593,8,1,15,899.99,5,674.99,13499.85,12824.86,9449.85,3375.01,26.32,ORD-202408-635490
7045,442,11,1,13,2299.99,0,0.0,29899.87,29899.87,19434.87,10465.0,35.0,ORD-202403-695232
7046,667,9,4,24,219.99,0,0.0,5279.76,5279.76,3695.76,1584.0,30.0,ORD-202410-431628
7047,334,16,4,93,229.99,10,2138.91,21389.07,19250.16,14972.07,4278.09,22.22,ORD-202311-918911
7048,577,3,4,20,849.99,0,0.0,16999.8,16999.8,11899.8,5100.0,30.0,ORD-202407-177766
7049,129,10,2,5,3299.99,0,0.0,16499.95,16499.95,10724.95,5775.0,35.0,ORD-202305-316421
7050,359,8,5,5,899.99,0,0.0,4499.95,4499.95,3149.95,1350.0,30.0,ORD-202312-823448
7051,339,16,3,5,229.99,25,287.49,1149.95,862.46,804.95,57.51,6.67,ORD-202312-716154
7052,145,15,2,7,429.99,10,300.99,3009.93,2708.94,2106.93,602.01,22.22,ORD-202305-384870
7053,528,2,2,25,1199.99,10,2999.97,29999.75,26999.78,20999.75,6000.03,22.22,ORD-202406-835921
7054,383,15,3,54,429.99,0,0.0,23219.46,23219.46,16253.46,6966.0,30.0,ORD-202401-741530
7055,263,7,2,19,1319.99,0,0.0,25079.81,25079.81,17555.81,7524.0,30.0,ORD-202309-526704
7056,549,13,4,1,3299.99,10,330.0,3299.99,2969.99,2144.99,825.0,27.78,ORD-202407-663197
7057,323,11,1,13,2299.99,15,4484.98,29899.87,25414.89,19434.87,5980.02,23.53,ORD-202311-895887
7058,279,8,5,42,899.99,0,0.0,37799.58,37799.58,26459.58,11340.0,30.0,ORD-202310-378944
7059,109,2,1,2,1199.99,0,0.0,2399.98,2399.98,1679.98,720.0,30.0,ORD-202304-252994
7060,499,16,3,80,229.99,0,0.0,18399.2,18399.2,12879.2,5520.0,30.0,ORD-202405-465751
7061,286,5,1,1,1919.99,0,0.0,1919.99,1919.99,1343.99,576.0,30.0,ORD-202310-992129
