production_id,date_key,product_id,facility_id,quantity_produced,defective_units,defect_rate_pct,batch_number
3388,590,13,3,40,0,0.84,PROD-2024082227
3389,255,13,3,221,1,0.53,PROD-2023095758
3390,123,9,2,805,7,0.94,PROD-2023057898
3391,636,15,2,953,3,0.41,PROD-2024099662
3392,585,5,1,800,3,0.4,PROD-2024088566
3393,670,11,1,145,0,0.63,PROD-2024102721
3394,350,15,3,5130,37,0.73,PROD-2023123249
3395,476,13,3,40,0,0.9,PROD-2024049047
3396,529,1,3,800,8,1.12,PROD-2024069878
3397,51,3,3,1332,4,0.35,PROD-2023024168
3398,710,13,1,250,1,0.51,PROD-2024126685
3399,366,10,2,313,1,0.58,PROD-2024012542
3400,471,4,2,800,5,0.73,PROD-2024042643
3401,465,13,3,250,2,1.03,PROD-2024041606
3402,509,13,3,250,0,0.36,PROD-2024053637
3403,336,5,1,800,3,0.46,PROD-2023123914
3404,296,11,1,248,1,0.6,PROD-2023103817
3405,636,16,3,2703,10,0.4,PROD-2024092390
3406,284,11,3,350,3,0.9,PROD-2023101474
3407,257,3,1,3178,28,0.89,PROD-2023093909
3408,268,8,3,300,2,0.91,PROD-2023099371
3409,453,5,3,800,4,0.61,PROD-2024033517
3410,233,3,3,800,1,0.23,PROD-2023082758
3411,131,10,3,350,1,0.33,PROD-2023058058
3412,45,15,2,2195,15,0.7,PROD-2023028236
3413,279,2,2,800,9,1.15,PROD-2023104023
3414,99,8,2,360,1,0.36,PROD-2023044835
3415,624,9,2,300,0,0.28,PROD-2024091284
3416,403,12,2,350,1,0.31,PROD-2024026362
3417,338,5,1,910,1,0.19,PROD-2023122452
3418,525,4,3,800,8,1.08,PROD-2024065004
3419,711,12,1,317,2,0.7,PROD-2024122002
3420,68,13,1,57,0,0.32,PROD-2023033231
3421,65,4,2,1467,13,0.93,PROD-2023037804
3422,260,15,2,2107,24,1.15,PROD-2023092558
3423,462,6,1,800,4,0.62,PROD-2024045468
3424,241,7,2,353,3,1.06,PROD-2023086701
3425,467,10,3,149,1,0.77,PROD-2024042310
3426,515,11,1,350,3,0.91,PROD-2024052912
3427,607,11,2,350,2,0.69,PROD-2024087086
3428,643,15,3,876,10,1.17,PROD-2024102035
3429,303,15,2,600,5,0.89,PROD-2023102757
3430,90,6,1,800,7,0.91,PROD-2023036629
3431,623,16,1,1125,3,0.27,PROD-2024093728
3432,61,16,3,600,5,0.95,PROD-2023036431
3433,730,5,1,2577,8,0.34,PROD-2024128659
3434,410,7,1,300,0,0.21,PROD-2024028946
3435,604,11,1,60,0,0.61,PROD-2024082551
3436,636,14,2,56,0,0.4,PROD-2024092760
3437,251,4,3,800,3,0.44,PROD-2023092815
3438,501,16,2,861,4,0.55,PROD-2024059815
3439,704,8,3,2500,7,0.28,PROD-2024129107
3440,594,15,2,3418,7,0.22,PROD-2024086723
3441,146,9,3,538,6,1.17,PROD-2023059838
3442,284,14,3,250,2,1.13,PROD-2023102071
3443,466,11,1,60,0,1.07,PROD-2024047832
3444,357,13,3,40,0,1.12,PROD-2023128749
3445,499,9,3,300,2,0.93,PROD-2024056799
3446,309,7,1,560,4,0.87,PROD-2023116044
3447,352,16,2,2032,20,1.0,PROD-2023122147
3448,501,8,2,300,1,0.52,PROD-2024057909
3449,606,4,1,800,4,0.55,PROD-2024085425
3450,248,6,1,2176,24,1.13,PROD-2023097047
3451,645,6,3,800,5,0.68,PROD-2024102197
3452,293,7,1,448,2,0.52,PROD-2023108784
3453,431,11,1,289,0,0.17,PROD-2024038394
3454,475,14,2,250,3,1.2,PROD-2024048100
3455,668,4,1,2375,14,0.63,PROD-2024101955
3456,17,2,3,800,9,1.14,PROD-2023015670
3457,266,6,1,800,1,0.18,PROD-2023091343
3458,103,16,2,1263,11,0.89,PROD-2023046716
3459,251,6,1,800,5,0.71,PROD-2023099201
3460,336,15,1,1828,18,1.02,PROD-2023128649
3461,216,15,3,600,5,0.91,PROD-2023087293
3462,320,2,1,800,4,0.6,PROD-2023111011
3463,730,10,1,350,1,0.48,PROD-2024125269
3464,363,6,3,1199,5,0.48,PROD-2023128188
3465,461,7,2,1207,3,0.25,PROD-2024045901
3466,451,4,2,2172,16,0.77,PROD-2024035599
3467,23,12,2,350,1,0.33,PROD-2023017534
3468,98,1,1,1995,7,0.38,PROD-2023046633
3469,132,5,1,1295,11,0.88,PROD-2023052761
3470,533,1,3,2361,16,0.71,PROD-2024064821
3471,306,13,1,40,0,0.89,PROD-2023115984
3472,472,6,1,800,4,0.5,PROD-2024043953
3473,171,1,3,1289,13,1.04,PROD-2023063608
3474,195,7,2,309,3,1.19,PROD-2023078436
3475,628,7,1,1099,7,0.71,PROD-2024097743
3476,480,11,1,350,1,0.56,PROD-2024041957
3477,138,1,1,800,2,0.27,PROD-2023059070
3478,703,10,3,350,3,0.99,PROD-2024129863
3479,696,5,2,1517,14,0.97,PROD-2024119593
3480,572,14,3,141,0,0.32,PROD-2024074956
3481,217,10,1,272,3,1.12,PROD-2023088384
3482,429,3,2,824,4,0.49,PROD-2024035895
3483,713,13,1,40,0,0.2,PROD-2024121087
3484,659,5,2,800,6,0.82,PROD-2024101425
3485,594,7,3,300,1,0.44,PROD-2024087294
3486,528,5,3,1507,7,0.5,PROD-2024061030
3487,359,6,2,2040,3,0.18,PROD-2023123991
3488,94,4,2,800,7,0.92,PROD-2023049282
3489,572,1,3,800,6,0.78,PROD-2024074237
3490,330,14,2,250,1,0.43,PROD-2023118240
3491,343,2,3,800,8,1.08,PROD-2023121439
3492,282,1,1,800,8,1.01,PROD-2023107722
3493,88,7,3,1132,2,0.26,PROD-2023038336
3494,643,15,1,1006,6,0.67,PROD-2024108215
3495,502,9,1,307,3,1.04,PROD-2024056384
3496,214,12,1,350,1,0.35,PROD-2023081918
3497,174,13,1,90,0,0.32,PROD-2023063036
3498,440,11,3,350,1,0.45,PROD-2024031320
3499,99,13,2,129,1,0.93,PROD-2023046201
3500,224,7,1,300,0,0.24,PROD-2023088369
3501,657,11,3,75,0,0.43,PROD-2024109003
3502,63,3,1,2638,29,1.11,PROD-2023036868
3503,343,7,1,300,1,0.65,PROD-2023126299
3504,588,13,3,250,0,0.18,PROD-2024088933
3505,702,3,2,800,3,0.38,PROD-2024129366
3506,328,3,1,2839,8,0.3,PROD-2023111904
3507,700,6,1,857,2,0.3,PROD-2024112761
3508,288,8,2,1197,6,0.57,PROD-2023103843
3509,263,8,1,686,7,1.12,PROD-2023097972
3510,306,1,3,1062,5,0.53,PROD-2023119067
3511,49,12,2,350,0,0.26,PROD-2023029283
3512,704,13,2,250,2,0.97,PROD-2024128348
3513,183,3,1,800,8,1.0,PROD-2023078147
3514,403,8,3,599,3,0.6,PROD-2024029432
3515,485,14,2,68,0,0.83,PROD-2024045275
3516,335,5,3,2069,21,1.04,PROD-2023124449
3517,650,4,1,1680,4,0.26,PROD-2024101130
3518,316,12,3,80,0,1.0,PROD-2023119397
3519,626,14,1,111,0,0.39,PROD-2024098512
3520,728,7,1,632,1,0.21,PROD-2024124229
3521,152,9,3,300,1,0.6,PROD-2023062809
3522,563,9,2,300,1,0.53,PROD-2024079310
3523,640,13,1,231,1,0.69,PROD-2024104931
3524,258,4,2,800,9,1.18,PROD-2023097896
3525,13,10,1,88,0,0.62,PROD-2023013166
3526,187,1,2,800,1,0.21,PROD-2023078385
3527,16,14,2,157,1,0.75,PROD-2023012911
3528,533,9,3,633,4,0.71,PROD-2024067865
3529,404,10,2,269,2,0.97,PROD-2024024231
3530,173,10,2,189,0,0.44,PROD-2023064393
3531,52,4,2,800,8,1.08,PROD-2023029551
3532,233,8,2,796,8,1.04,PROD-2023082391
3533,431,14,1,40,0,0.63,PROD-2024039003
3534,226,3,2,1569,8,0.55,PROD-2023085046
3535,702,14,2,250,0,0.15,PROD-2024124189
3536,673,12,3,350,2,0.72,PROD-2024119516
3537,180,10,1,207,0,0.16,PROD-2023064340
3538,486,3,3,2113,11,0.56,PROD-2024045749
3539,400,16,1,1634,4,0.26,PROD-2024023165
3540,299,2,2,800,6,0.76,PROD-2023109602
3541,713,13,3,40,0,0.29,PROD-2024125295
3542,157,4,3,800,4,0.58,PROD-2023064589
3543,333,14,2,250,1,0.67,PROD-2023117251
3544,580,7,1,300,0,0.26,PROD-2024089736
3545,173,10,2,69,0,0.53,PROD-2023062299
3546,667,11,1,112,1,0.94,PROD-2024102740
3547,316,1,3,2415,23,0.96,PROD-2023116498
3548,531,7,1,300,1,0.63,PROD-2024061152
3549,135,1,2,800,4,0.58,PROD-2023058147
3550,73,16,2,2324,12,0.53,PROD-2023035099
3551,567,5,1,800,6,0.82,PROD-2024072374
3552,43,5,3,800,8,1.02,PROD-2023025374
3553,522,9,3,1108,3,0.35,PROD-2024065905
3554,136,8,2,561,6,1.17,PROD-2023053614
3555,631,8,1,1274,5,0.46,PROD-2024098303
3556,243,5,2,800,3,0.47,PROD-2023086267
3557,193,3,2,872,9,1.06,PROD-2023073231
3558,573,7,1,849,9,1.16,PROD-2024072070
3559,517,10,3,350,0,0.24,PROD-2024057201
3560,550,9,3,637,6,0.99,PROD-2024071783
3561,204,3,1,2219,15,0.68,PROD-2023078392
3562,543,14,2,250,0,0.34,PROD-2024061267
3563,453,5,2,800,1,0.24,PROD-2024032257
3564,564,12,1,350,0,0.18,PROD-2024074727
3565,104,4,1,800,5,0.7,PROD-2023045708
3566,537,13,3,205,0,0.3,PROD-2024064368
3567,251,15,2,1092,4,0.44,PROD-2023099033
3568,279,11,1,60,0,0.45,PROD-2023108398
3569,396,15,1,2542,19,0.75,PROD-2024016410
3570,512,6,2,800,7,0.95,PROD-2024058129
3571,2,4,3,800,2,0.32,PROD-2023018481
3572,57,10,3,308,1,0.42,PROD-2023023851
3573,711,1,3,1137,7,0.67,PROD-2024128963
3574,135,10,1,129,0,0.77,PROD-2023055696
3575,32,13,2,77,0,0.83,PROD-2023024082
3576,510,14,3,250,2,1.14,PROD-2024053844
3577,138,11,2,99,1,1.1,PROD-2023056083
3578,423,4,1,800,6,0.84,PROD-2024027086
3579,274,9,2,2443,22,0.91,PROD-2023105442
3580,69,12,2,350,1,0.32,PROD-2023031596
3581,136,11,2,237,2,1.16,PROD-2023057272
3582,265,8,3,428,0,0.2,PROD-2023093969
3583,604,11,2,60,0,0.8,PROD-2024088765
3584,455,10,3,350,3,0.88,PROD-2024036241
3585,437,6,1,897,7,0.81,PROD-2024039788
3586,327,1,1,800,5,0.73,PROD-2023116579
3587,636,16,3,1877,9,0.53,PROD-2024099674
3588,205,4,2,2868,21,0.76,PROD-2023076076
3589,591,2,3,800,4,0.59,PROD-2024085842
3590,632,15,3,2807,26,0.96,PROD-2024092093
3591,104,13,3,250,2,1.03,PROD-2023045417
3592,40,16,2,612,5,0.89,PROD-2023027924
3593,88,5,1,800,6,0.78,PROD-2023039845
3594,490,5,2,800,5,0.69,PROD-2024051480
3595,501,12,3,153,1,0.67,PROD-2024051073
3596,206,4,3,800,1,0.22,PROD-2023077096
3597,135,12,1,241,0,0.29,PROD-2023052062
3598,99,7,2,994,1,0.2,PROD-2023045618
3599,67,1,2,800,5,0.68,PROD-2023036353
3600,352,10,3,74,0,0.27,PROD-2023126688
3601,658,11,1,173,0,0.21,PROD-2024101128
3602,583,7,1,2126,11,0.53,PROD-2024085798
3603,722,10,3,149,0,0.49,PROD-2024129981
3604,703,4,1,800,2,0.31,PROD-2024128729
3605,706,16,2,1136,11,1.03,PROD-2024126910
3606,410,7,1,300,3,1.07,PROD-2024029108
3607,174,6,3,2116,17,0.84,PROD-2023064911
3608,422,14,3,150,0,0.28,PROD-2024023524
3609,466,4,1,800,2,0.28,PROD-2024042316
3610,265,6,3,2207,14,0.66,PROD-2023091741
3611,112,12,1,100,0,0.41,PROD-2023043349
3612,3,1,2,800,8,1.1,PROD-2023015136
3613,200,10,1,90,0,0.38,PROD-2023078968
3614,125,1,2,800,7,0.91,PROD-2023054489
3615,646,3,2,800,9,1.16,PROD-2024105575
3616,152,3,2,1523,6,0.45,PROD-2023068884
3617,676,12,1,350,1,0.32,PROD-2024117943
3618,17,4,2,2088,6,0.31,PROD-2023015053
3619,123,13,3,69,0,0.47,PROD-2023054867
3620,43,15,1,724,1,0.2,PROD-2023024552
3621,484,2,1,800,6,0.84,PROD-2024046411
3622,412,5,2,800,6,0.83,PROD-2024026798
3623,615,13,3,49,0,0.87,PROD-2024092173
3624,133,11,2,350,2,0.8,PROD-2023059310
3625,509,11,3,262,2,0.98,PROD-2024052366
3626,135,16,3,3328,29,0.9,PROD-2023053348
3627,667,11,2,95,1,1.06,PROD-2024103330
3628,353,7,2,300,3,1.04,PROD-2023128165
3629,628,16,1,600,4,0.78,PROD-2024097070
3630,683,14,1,183,1,0.88,PROD-2024114733
3631,353,7,1,300,2,0.8,PROD-2023129029
3632,187,8,2,300,0,0.19,PROD-2023071435
3633,684,11,3,91,0,0.39,PROD-2024118253
3634,571,14,2,78,0,1.02,PROD-2024075515
3635,609,3,2,800,7,0.96,PROD-2024086106
3636,701,3,2,800,3,0.47,PROD-2024128590
3637,362,3,1,2146,12,0.6,PROD-2023124082
3638,581,4,1,1553,5,0.36,PROD-2024085157
3639,611,7,3,300,1,0.66,PROD-2024096783
3640,119,3,2,1864,11,0.62,PROD-2023044586
3641,726,5,2,2545,6,0.25,PROD-2024124209
3642,138,5,1,800,8,1.1,PROD-2023057379
3643,398,16,2,600,1,0.3,PROD-2024027883
3644,239,9,2,300,1,0.55,PROD-2023087196
3645,40,5,2,1753,18,1.03,PROD-2023021572
3646,634,9,2,802,8,1.01,PROD-2024098845
3647,327,9,1,646,5,0.83,PROD-2023119845
3648,9,11,1,350,3,0.98,PROD-2023014711
3649,173,3,1,1133,3,0.33,PROD-2023067093
3650,461,6,2,800,2,0.37,PROD-2024045998
3651,720,13,1,250,0,0.21,PROD-2024124977
3652,726,9,3,516,1,0.23,PROD-2024124817
3653,585,5,2,800,6,0.84,PROD-2024081387
3654,331,12,3,350,0,0.28,PROD-2023111525
3655,533,7,1,550,3,0.63,PROD-2024069848
3656,396,10,1,350,2,0.81,PROD-2024011644
3657,494,16,2,994,8,0.81,PROD-2024057780
3658,339,3,2,2384,22,0.94,PROD-2023121270
3659,104,5,3,3326,19,0.58,PROD-2023045650
3660,209,3,3,800,4,0.58,PROD-2023074741
3661,395,1,3,800,5,0.69,PROD-2024018422
3662,374,16,2,2549,18,0.74,PROD-2024012615
3663,292,11,3,211,1,0.75,PROD-2023106439
3664,368,1,3,1337,3,0.23,PROD-2024011294
3665,487,3,1,800,5,0.7,PROD-2024054401
3666,526,16,3,600,2,0.49,PROD-2024065011
3667,665,5,1,874,4,0.54,PROD-2024103105
3668,457,16,3,1546,12,0.79,PROD-2024049202
3669,277,5,3,1357,14,1.07,PROD-2023103056
3670,451,10,1,216,0,0.24,PROD-2024034973
3671,300,6,3,800,1,0.16,PROD-2023107493
3672,374,14,2,200,0,0.36,PROD-2024014885
3673,330,3,3,1936,10,0.56,PROD-2023112159
3674,476,13,1,40,0,0.55,PROD-2024046064
3675,87,5,3,988,11,1.18,PROD-2023036553
3676,21,11,1,350,1,0.55,PROD-2023015130
3677,12,6,2,1865,14,0.79,PROD-2023013412
3678,523,3,1,1346,13,0.97,PROD-2024068739
3679,174,12,3,276,2,0.76,PROD-2023061848
3680,296,11,3,114,0,0.45,PROD-2023101050
3681,424,5,1,800,4,0.59,PROD-2024021210
3682,415,10,3,150,1,1.05,PROD-2024026014
3683,227,5,3,800,5,0.74,PROD-2023084296
3684,170,1,3,1582,12,0.8,PROD-2023065016
3685,725,2,1,800,8,1.02,PROD-2024126982
3686,274,15,1,600,4,0.71,PROD-2023104631
3687,433,14,1,250,2,0.8,PROD-2024031133
3688,319,15,2,600,5,0.92,PROD-2023113642
3689,175,6,3,1743,17,1.01,PROD-2023064902
3690,157,3,3,1131,6,0.6,PROD-2023062399
3691,114,15,1,1615,12,0.8,PROD-2023049061
3692,212,5,1,800,8,1.03,PROD-2023074388
3693,8,2,3,1012,2,0.22,PROD-2023012548
3694,149,15,1,1640,8,0.53,PROD-2023052631
3695,102,7,1,336,3,1.17,PROD-2023049030
3696,688,3,3,1220,8,0.66,PROD-2024111428
3697,266,2,2,1258,10,0.82,PROD-2023091550
3698,61,3,3,1063,11,1.05,PROD-2023038501
3699,123,9,3,465,5,1.1,PROD-2023054949
3700,104,7,1,900,1,0.2,PROD-2023046078
3701,82,10,2,96,0,0.78,PROD-2023035562
3702,293,8,1,300,1,0.38,PROD-2023106358
3703,75,1,3,2705,8,0.32,PROD-2023032302
3704,318,13,2,109,0,0.66,PROD-2023113926
3705,512,9,3,1183,1,0.16,PROD-2024057193
3706,330,7,1,587,5,1.01,PROD-2023118509
3707,683,14,2,145,1,0.85,PROD-2024116056
3708,707,5,2,1017,2,0.24,PROD-2024125693
3709,608,16,3,2139,22,1.04,PROD-2024087802
3710,366,10,1,305,0,0.23,PROD-2024012338
3711,554,11,2,350,2,0.65,PROD-2024077282
3712,364,2,1,1122,12,1.12,PROD-2023124278
3713,399,1,2,800,8,1.03,PROD-2024026179
3714,220,13,2,250,1,0.42,PROD-2023084948
3715,569,13,2,113,0,0.27,PROD-2024071534
3716,367,8,1,416,4,0.98,PROD-2024019933
3717,527,10,1,60,0,0.75,PROD-2024068236
3718,391,15,3,2021,6,0.33,PROD-2024014418
3719,542,14,1,250,2,1.05,PROD-2024066516
3720,182,10,3,297,1,0.38,PROD-2023073320
3721,35,5,3,800,8,1.02,PROD-2023023148
3722,248,2,1,923,2,0.23,PROD-2023092992
3723,172,6,2,1395,16,1.15,PROD-2023063312
3724,395,9,1,736,3,0.53,PROD-2024017397
3725,508,9,2,783,4,0.62,PROD-2024051205
3726,377,9,3,300,0,0.26,PROD-2024013479
3727,475,3,2,3555,23,0.66,PROD-2024044901
3728,594,8,2,300,0,0.18,PROD-2024086098
3729,203,5,1,800,5,0.71,PROD-2023079387
3730,477,11,3,328,2,0.88,PROD-2024041437
3731,43,13,1,186,1,0.61,PROD-2023027748
3732,643,4,2,800,9,1.14,PROD-2024101170
3733,49,12,1,350,1,0.56,PROD-2023028790
3734,180,13,2,250,1,0.51,PROD-2023062683
3735,659,14,2,250,1,0.6,PROD-2024107996
3736,508,9,1,346,2,0.67,PROD-2024057154
3737,534,12,3,79,0,0.49,PROD-2024068473
3738,179,13,2,182,1,0.97,PROD-2023063582
3739,560,13,2,168,1,0.86,PROD-2024071657
3740,302,8,1,424,1,0.32,PROD-2023108453
3741,529,12,3,151,1,0.8,PROD-2024065550
3742,35,2,3,800,4,0.5,PROD-2023025766
3743,109,6,2,1225,5,0.41,PROD-2023045831
3744,275,16,2,3845,46,1.2,PROD-2023101669
3745,338,11,1,199,1,0.66,PROD-2023127330
3746,271,6,3,800,8,1.12,PROD-2023093608
3747,294,7,3,2095,14,0.7,PROD-2023104842
3748,49,1,2,800,3,0.43,PROD-2023021757
3749,575,14,2,180,0,0.54,PROD-2024076129
3750,55,15,1,600,4,0.67,PROD-2023022012
3751,700,12,2,350,3,1.02,PROD-2024113203
3752,534,10,2,350,2,0.63,PROD-2024064160
3753,516,15,1,2394,4,0.2,PROD-2024051802
3754,304,1,1,1271,4,0.35,PROD-2023101798
3755,387,1,2,800,8,1.03,PROD-2024011457
3756,628,8,3,344,3,1.11,PROD-2024096904
3757,548,13,1,250,1,0.68,PROD-2024076060
3758,382,5,1,800,6,0.79,PROD-2024017070
3759,473,6,2,800,7,0.99,PROD-2024043643
3760,333,1,2,800,2,0.28,PROD-2023117295
3761,589,12,1,145,1,0.71,PROD-2024085667
3762,153,15,2,600,1,0.21,PROD-2023067373
3763,276,13,2,220,1,0.55,PROD-2023108092
3764,541,15,1,1280,12,0.99,PROD-2024061539
3765,387,7,3,613,5,0.96,PROD-2024017911
3766,288,8,2,415,2,0.52,PROD-2023103168
3767,186,13,2,250,2,1.06,PROD-2023078806
3768,473,8,1,807,3,0.44,PROD-2024042059
3769,247,12,2,135,0,0.3,PROD-2023098370
3770,52,14,2,250,2,0.94,PROD-2023029073
3771,610,8,1,726,1,0.16,PROD-2024099678
3772,568,16,2,1795,9,0.51,PROD-2024077665
3773,203,11,3,350,3,1.0,PROD-2023078779
3774,90,14,2,103,0,0.37,PROD-2023032919
3775,45,15,1,1186,5,0.49,PROD-2023025867
3776,652,15,3,3803,44,1.17,PROD-2024104508
3777,622,1,2,800,4,0.56,PROD-2024091093
3778,243,14,1,173,1,0.58,PROD-2023083120
3779,132,11,3,350,2,0.81,PROD-2023051525
3780,395,7,2,300,1,0.4,PROD-2024017481
3781,454,1,2,1775,3,0.2,PROD-2024032483
3782,471,2,2,1156,9,0.82,PROD-2024048133
3783,564,16,1,985,7,0.79,PROD-2024075400
3784,176,9,2,300,0,0.17,PROD-2023066515
3785,27,7,2,300,1,0.4,PROD-2023012061
3786,698,11,3,350,2,0.75,PROD-2024114082
3787,644,7,2,300,2,0.9,PROD-2024102106
3788,671,3,3,800,1,0.24,PROD-2024111715
3789,246,10,1,350,2,0.61,PROD-2023093492
3790,362,2,2,1513,4,0.3,PROD-2023126315
3791,151,9,2,2216,13,0.62,PROD-2023055991
3792,470,2,1,915,3,0.42,PROD-2024046649
3793,221,7,3,503,1,0.2,PROD-2023081625
3794,464,4,2,946,3,0.39,PROD-2024044816
3795,437,6,2,800,6,0.83,PROD-2024037237
3796,591,13,1,250,1,0.74,PROD-2024083020
3797,643,15,1,2423,25,1.06,PROD-2024105070
3798,191,2,2,1025,5,0.49,PROD-2023073827
3799,18,12,3,262,2,0.85,PROD-2023014094
3800,253,4,1,800,4,0.56,PROD-2023095544
3801,257,3,2,3064,29,0.97,PROD-2023092561
3802,278,15,2,2134,24,1.17,PROD-2023107812
3803,622,14,1,250,2,1.07,PROD-2024099263
3804,628,3,2,1566,7,0.49,PROD-2024092790
3805,93,1,2,939,4,0.47,PROD-2023041298
3806,160,2,3,1107,11,1.02,PROD-2023065133
3807,575,9,3,308,2,0.84,PROD-2024071478
3808,91,11,2,157,1,0.92,PROD-2023049891
3809,127,12,1,340,2,0.61,PROD-2023052016
3810,661,12,2,262,2,0.88,PROD-2024109699
3811,287,6,3,808,2,0.31,PROD-2023108174
3812,332,2,1,1820,3,0.2,PROD-2023117713
3813,519,1,2,800,4,0.56,PROD-2024066395
3814,669,13,1,250,2,1.0,PROD-2024101309
3815,304,7,1,1198,10,0.86,PROD-2023108386
3816,252,7,3,300,2,0.96,PROD-2023097904
3817,614,3,2,1491,9,0.62,PROD-2024096083
3818,229,8,3,534,4,0.85,PROD-2023082344
3819,578,6,2,1335,2,0.22,PROD-2024076085
3820,402,10,2,67,0,0.5,PROD-2024026682
3821,462,6,1,839,4,0.54,PROD-2024047913
3822,172,7,1,851,6,0.81,PROD-2023063867
3823,43,5,2,800,7,0.98,PROD-2023025502
3824,93,8,1,300,3,1.0,PROD-2023045790
3825,296,11,2,204,1,0.77,PROD-2023109543
3826,369,2,2,800,2,0.37,PROD-2024019643
3827,174,4,1,800,8,1.09,PROD-2023069841
3828,13,12,1,350,1,0.43,PROD-2023017163
3829,11,6,1,800,6,0.87,PROD-2023011639
3830,152,9,1,300,2,0.83,PROD-2023068375
3831,36,2,1,800,4,0.62,PROD-2023025368
3832,405,9,1,300,0,0.26,PROD-2024023958
3833,24,7,3,300,3,1.17,PROD-2023019553
3834,663,11,3,350,2,0.68,PROD-2024102105
3835,526,11,3,319,3,1.15,PROD-2024063759
3836,237,8,2,1271,12,0.96,PROD-2023084447
3837,196,7,1,730,8,1.19,PROD-2023075938
3838,547,3,3,800,1,0.18,PROD-2024069390
3839,485,11,1,350,1,0.32,PROD-2024046531
3840,409,4,1,1179,9,0.77,PROD-2024024869
3841,704,14,3,250,0,0.32,PROD-2024123721
3842,526,11,3,132,1,1.15,PROD-2024066097
3843,456,15,1,602,1,0.23,PROD-2024036938
3844,462,14,2,250,2,1.09,PROD-2024048407
3845,611,14,3,159,1,1.02,PROD-2024095220
3846,186,4,3,2557,22,0.87,PROD-2023079739
3847,642,2,3,2277,19,0.84,PROD-2024104730
3848,221,11,1,350,3,0.9,PROD-2023083849
3849,615,13,1,64,0,0.19,PROD-2024094768
3850,33,12,3,303,2,0.98,PROD-2023025005
3851,475,15,3,1875,12,0.69,PROD-2024046682
3852,310,6,3,800,2,0.29,PROD-2023114424
3853,307,6,3,1163,8,0.7,PROD-2023119362
3854,418,16,2,738,1,0.15,PROD-2024025794
3855,150,7,3,406,1,0.43,PROD-2023059642
3856,355,10,2,350,1,0.45,PROD-2023128239
3857,586,5,1,800,1,0.16,PROD-2024083733
3858,163,9,1,979,2,0.26,PROD-2023068963
3859,562,3,1,802,4,0.59,PROD-2024079914
3860,220,11,1,60,0,0.75,PROD-2023085450
3861,712,16,1,1994,10,0.55,PROD-2024129352
3862,551,10,1,151,0,0.59,PROD-2024071564
3863,100,10,2,60,0,0.33,PROD-2023049496
3864,367,16,1,1343,8,0.64,PROD-2024017009
3865,446,12,3,234,2,0.91,PROD-2024038448
3866,387,3,2,800,5,0.68,PROD-2024011303
3867,16,4,2,1128,12,1.09,PROD-2023011915
3868,228,6,3,800,4,0.53,PROD-2023087068
3869,560,6,1,800,8,1.09,PROD-2024071376
3870,550,4,1,1086,6,0.61,PROD-2024079078
3871,387,3,1,1095,6,0.63,PROD-2024018493
3872,285,4,2,1034,8,0.86,PROD-2023106423
3873,133,4,2,1344,11,0.86,PROD-2023058008
3874,151,1,1,3333,23,0.72,PROD-2023059473
3875,325,10,1,73,0,0.97,PROD-2023113820
3876,327,5,3,6000,40,0.68,PROD-2023113953
3877,43,6,3,1212,2,0.2,PROD-2023021408
3878,375,13,2,151,0,0.44,PROD-2024013372
3879,135,10,1,222,0,0.43,PROD-2023058670
3880,645,4,2,800,4,0.58,PROD-2024107735
3881,448,12,1,107,0,0.54,PROD-2024031594
3882,579,14,3,172,1,1.02,PROD-2024083570
3883,329,8,1,300,2,0.99,PROD-2023114783
3884,640,16,2,600,5,0.88,PROD-2024107580
3885,564,12,2,350,3,1.09,PROD-2024078755
3886,700,7,1,367,4,1.18,PROD-2024116428
3887,641,8,2,403,0,0.19,PROD-2024105347
3888,618,12,1,350,2,0.72,PROD-2024096137
3889,90,14,1,143,1,1.17,PROD-2023034769
3890,310,2,3,1678,16,0.99,PROD-2023113790
3891,405,8,2,807,7,0.99,PROD-2024021465
3892,54,14,2,114,0,0.51,PROD-2023024588
3893,303,7,1,631,1,0.27,PROD-2023106895
3894,515,7,1,746,1,0.2,PROD-2024052773
3895,244,11,1,350,2,0.77,PROD-2023093977
3896,309,15,3,3822,26,0.7,PROD-2023118086
3897,306,15,1,1124,2,0.24,PROD-2023111001
3898,512,10,1,350,3,1.1,PROD-2024051430
3899,390,6,2,800,6,0.87,PROD-2024011928
3900,699,5,3,800,1,0.21,PROD-2024115157
3901,342,5,3,1012,8,0.86,PROD-2023124761
3902,727,1,3,1771,9,0.53,PROD-2024127170
3903,166,7,1,718,3,0.47,PROD-2023065093
3904,170,1,2,1270,13,1.05,PROD-2023069959
3905,575,13,1,250,1,0.55,PROD-2024074148
3906,643,15,3,1944,3,0.16,PROD-2024108269
3907,529,5,1,1021,6,0.64,PROD-2024066637
3908,144,14,2,227,2,1.0,PROD-2023059489
3909,500,13,1,250,2,0.88,PROD-2024051201
3910,303,5,3,1649,11,0.67,PROD-2023109861
3911,400,15,1,919,5,0.6,PROD-2024024032
3912,333,11,2,166,1,0.88,PROD-2023115961
3913,145,15,2,1488,14,0.96,PROD-2023056822
3914,119,8,2,586,6,1.09,PROD-2023042090
3915,319,4,1,2239,25,1.13,PROD-2023117720
3916,512,5,2,800,6,0.79,PROD-2024058265
3917,628,15,2,600,2,0.34,PROD-2024096228
3918,59,3,2,800,3,0.44,PROD-2023022028
