procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,total_cost,lead_time_days,delivery_date_key,quality_score,po_number
1147,303,13,5,50,1714.84,85742.0,9,312,95.9,PO-2023-524072
1148,374,15,7,50,205.81,10290.5,13,387,95.7,PO-2024-333762
1149,553,12,7,50,316.62,15831.0,8,561,93.0,PO-2024-117463
1150,417,9,4,50,118.52,5926.0,8,425,98.4,PO-2024-934591
1151,172,6,3,55,528.07,29043.85,15,187,97.8,PO-2023-123985
1152,497,9,1,50,112.0,5600.0,17,514,98.7,PO-2024-350345
1153,503,4,3,120,323.67,38840.4,16,519,98.2,PO-2024-732184
1154,48,14,6,50,593.23,29661.5,6,54,95.8,PO-2023-308982
1155,144,3,7,50,433.23,21661.5,9,153,95.5,PO-2023-889329
1156,235,16,6,50,125.98,6299.0,5,240,95.6,PO-2023-423498
1157,586,7,2,50,619.01,30950.5,10,596,97.2,PO-2024-966198
1158,461,13,6,50,1623.0,81150.0,5,466,95.6,PO-2024-548584
1159,249,14,4,50,591.44,29572.0,7,256,96.0,PO-2023-436435
1160,164,6,2,50,488.45,24422.5,17,181,97.3,PO-2023-958177
1161,74,11,4,50,1118.02,55901.0,13,87,99.3,PO-2023-319129
1162,40,14,2,50,557.86,27893.0,9,49,98.7,PO-2023-594679
1163,457,11,3,50,1051.64,52582.0,8,465,99.4,PO-2024-870267
1164,370,5,2,50,937.3,46865.0,13,383,97.6,PO-2024-772414
1165,272,7,3,50,707.22,35361.0,18,290,96.8,PO-2023-833428
1166,278,8,3,50,448.86,22443.0,15,293,97.5,PO-2023-565163
1167,261,12,5,50,303.11,15155.5,12,273,96.5,PO-2023-597101
1168,261,11,2,50,1058.49,52924.5,11,272,98.3,PO-2023-510009
1169,280,10,1,50,1609.72,80486.0,8,288,97.9,PO-2023-421466
1170,657,10,1,50,1413.61,70680.5,18,675,97.9,PO-2024-443307
1171,533,1,4,78,691.65,53948.7,17,550,97.2,PO-2024-729680
1172,713,15,6,85,233.07,19810.95,12,725,95.9,PO-2024-756273
1173,41,15,7,131,217.04,28432.24,12,53,94.4,PO-2023-373371
1174,117,11,1,50,1038.49,51924.5,14,131,98.5,PO-2023-396872
1175,635,5,3,56,912.56,51103.36,11,646,98.7,PO-2024-106825
1176,639,12,7,50,315.65,15782.5,7,646,94.6,PO-2024-473374
1177,177,1,7,99,689.15,68225.85,10,187,93.6,PO-2023-333572
1178,314,3,6,50,419.05,20952.5,7,321,95.6,PO-2023-898640
1179,468,6,3,50,541.61,27080.5,7,475,97.1,PO-2024-419764
1180,640,9,5,50,111.88,5594.0,16,656,94.5,PO-2024-570748
1181,601,5,3,50,939.97,46998.5,13,614,98.7,PO-2024-758904
1182,386,11,2,50,982.75,49137.5,16,402,95.8,PO-2024-135259
1183,435,9,3,50,106.1,5305.0,13,448,97.6,PO-2024-843129
1184,711,16,6,128,120.62,15439.36,5,716,94.1,PO-2024-689504
1185,371,1,6,50,636.98,31849.0,14,385,94.5,PO-2024-567953
1186,34,8,1,50,432.17,21608.5,15,49,96.8,PO-2023-857799
1187,528,10,2,50,1561.38,78069.0,8,536,98.2,PO-2024-470341
1188,274,13,7,50,1469.32,73466.0,9,283,93.8,PO-2023-237839
1189,574,1,7,50,678.03,33901.5,12,586,96.5,PO-2024-351723
1190,699,9,5,50,106.34,5317.0,9,708,96.7,PO-2024-163635
1191,290,1,2,50,719.38,35969.0,11,301,98.1,PO-2023-661635
1192,145,1,7,50,679.34,33967.0,13,158,95.0,PO-2023-836737
1193,464,9,6,50,114.42,5721.0,13,477,96.3,PO-2024-149033
1194,194,9,5,50,109.35,5467.5,11,205,97.3,PO-2023-282555
1195,276,12,4,50,302.45,15122.5,14,290,96.3,PO-2023-468000
1196,343,4,4,50,332.72,16636.0,15,358,96.2,PO-2023-526389
1197,723,4,1,50,348.16,17408.0,8,731,98.5,PO-2024-321907
1198,13,12,4,50,328.15,16407.5,10,23,98.9,PO-2023-857591
1199,605,9,4,50,106.83,5341.5,18,623,98.5,PO-2024-325968
1200,550,16,1,50,125.01,6250.5,13,563,97.2,PO-2024-912415
1201,406,13,6,50,1448.82,72441.0,11,417,96.3,PO-2024-672040
1202,353,16,5,184,120.17,22111.28,13,366,95.4,PO-2023-512390
1203,118,7,2,50,611.13,30556.5,9,127,95.5,PO-2023-587003
1204,648,12,5,50,314.54,15727.0,9,657,94.5,PO-2024-524483
1205,303,14,6,50,666.92,33346.0,11,314,95.6,PO-2023-820316
1206,631,14,4,50,655.98,32799.0,8,639,98.5,PO-2024-644014
1207,103,3,6,114,427.82,48771.48,7,110,95.1,PO-2023-662851
1208,196,7,3,50,627.24,31362.0,12,208,100.0,PO-2023-726687
1209,28,15,5,89,240.68,21420.52,16,44,94.3,PO-2023-895308
1210,260,6,1,54,501.35,27072.9,11,271,96.9,PO-2023-234822
1211,124,7,3,50,721.45,36072.5,8,132,99.9,PO-2023-462662
1212,260,9,3,50,104.38,5219.0,9,269,99.8,PO-2023-684446
1213,95,14,1,50,591.48,29574.0,14,109,95.9,PO-2023-732984
1214,603,8,1,50,411.95,20597.5,14,617,97.4,PO-2024-548201
1215,85,4,6,50,379.26,18963.0,6,91,94.6,PO-2023-931888
1216,251,15,7,50,234.63,11731.5,10,261,93.9,PO-2023-305985
1217,466,2,2,118,583.29,68828.22,12,478,96.1,PO-2024-108511
1218,614,8,7,50,443.58,22179.0,8,622,95.7,PO-2024-873565
1219,693,13,6,50,1450.5,72525.0,6,699,93.9,PO-2024-268292
1220,99,2,3,50,633.95,31697.5,14,113,97.4,PO-2023-997395
1221,128,13,5,50,1580.64,79032.0,17,145,95.9,PO-2023-990319
1222,328,4,5,61,374.1,22820.1,14,342,93.7,PO-2023-199921
1223,93,13,6,50,1394.84,69742.0,11,104,95.9,PO-2023-860795
1224,190,2,2,50,570.71,28535.5,7,197,95.1,PO-2023-378662
1225,369,9,7,50,107.71,5385.5,10,379,94.5,PO-2024-302348
1226,518,6,7,50,504.43,25221.5,13,531,95.0,PO-2024-942554
1227,170,15,2,89,215.22,19154.58,13,183,97.3,PO-2023-972834
1228,450,14,3,50,588.78,29439.0,11,461,99.6,PO-2024-632423
1229,322,14,1,50,600.43,30021.5,10,332,98.5,PO-2023-922067
1230,164,6,4,50,534.93,26746.5,16,180,96.5,PO-2023-128438
1231,428,16,4,123,123.58,15200.34,11,439,96.5,PO-2024-708765
1232,606,4,3,50,363.31,18165.5,9,615,99.1,PO-2024-193931
1233,69,12,5,50,291.5,14575.0,11,80,97.3,PO-2023-773496
1234,312,7,7,50,647.88,32394.0,11,323,95.3,PO-2023-606792
1235,242,13,5,50,1413.47,70673.5,16,258,96.5,PO-2023-627055
1236,290,5,4,50,897.52,44876.0,9,299,99.6,PO-2023-326000
1237,156,1,5,50,664.92,33246.0,15,171,94.3,PO-2023-893462
1238,615,12,7,50,330.41,16520.5,5,620,93.3,PO-2024-102704
1239,113,5,7,50,1030.9,51545.0,10,123,95.4,PO-2023-412545
1240,349,4,4,120,324.27,38912.4,15,364,99.9,PO-2023-163869
1241,646,2,6,50,594.91,29745.5,5,651,97.6,PO-2024-139973
1242,173,3,3,62,463.04,28708.48,7,180,99.5,PO-2023-442601
1243,209,12,6,50,291.74,14587.0,11,220,95.9,PO-2023-183094
1244,706,15,7,62,204.7,12691.4,9,715,93.7,PO-2024-351919
1245,304,15,4,108,211.79,22873.32,11,315,96.7,PO-2023-207328
1246,618,12,6,50,282.21,14110.5,10,628,94.9,PO-2024-448518
1247,212,9,5,50,115.24,5762.0,16,228,94.0,PO-2023-185985
1248,371,8,7,50,465.74,23287.0,6,377,95.3,PO-2024-983373
1249,197,16,5,66,105.78,6981.48,8,205,94.4,PO-2023-407014
1250,522,15,1,129,214.44,27662.76,18,540,97.8,PO-2024-118946
1251,11,14,7,50,673.24,33662.0,9,20,95.1,PO-2023-313893
1252,295,14,7,50,663.45,33172.5,5,300,96.5,PO-2023-178147
1253,20,9,4,50,100.41,5020.5,8,28,97.3,PO-2023-964219
1254,283,5,6,50,1023.16,51158.0,5,288,96.3,PO-2023-406173
1255,108,8,2,50,443.88,22194.0,10,118,97.4,PO-2023-737283
1256,510,11,4,50,984.93,49246.5,16,526,97.6,PO-2024-222199
1257,157,7,3,50,628.52,31426.0,17,174,99.9,PO-2023-929451
1258,428,14,1,50,571.94,28597.0,12,440,99.4,PO-2024-881208
1259,480,10,2,50,1612.12,80606.0,15,495,97.0,PO-2024-688906
1260,221,9,6,65,119.04,7737.6,13,234,93.9,PO-2023-938294
1261,684,12,3,50,306.02,15301.0,11,695,97.8,PO-2024-678151
1262,578,15,6,87,211.73,18420.51,6,584,96.5,PO-2024-697867
1263,363,6,6,54,530.33,28637.82,5,368,97.2,PO-2023-901922
1264,267,9,6,50,117.57,5878.5,9,276,94.2,PO-2023-771293
1265,189,11,5,50,1016.37,50818.5,8,197,96.0,PO-2023-345834
1266,558,13,5,50,1580.59,79029.5,18,576,95.1,PO-2024-906532
1267,453,12,4,50,318.17,15908.5,16,469,99.4,PO-2024-477771
1268,569,5,2,50,975.88,48794.0,12,581,97.5,PO-2024-991808
1269,677,7,4,50,699.85,34992.5,11,688,98.7,PO-2024-298322
1270,602,16,5,96,118.89,11413.44,7,609,97.5,PO-2024-639782
1271,324,5,6,50,991.93,49596.5,7,331,95.1,PO-2023-925990
1272,21,9,5,50,107.59,5379.5,15,36,96.7,PO-2023-738308
1273,726,3,6,97,435.32,42226.04,8,731,95.7,PO-2024-324766
1274,10,10,4,50,1636.04,81802.0,9,19,96.1,PO-2023-678580
1275,564,1,7,62,661.52,41014.24,9,573,95.0,PO-2024-315222
1276,399,9,6,50,105.91,5295.5,12,411,97.6,PO-2024-181413
1277,576,11,7,50,1190.4,59520.0,14,590,94.3,PO-2024-785590
1278,691,14,1,50,551.05,27552.5,7,698,98.5,PO-2024-680441
1279,434,12,1,50,328.14,16407.0,13,447,95.8,PO-2024-135107
1280,716,4,1,64,338.79,21682.56,12,728,96.7,PO-2024-789092
1281,278,12,1,50,323.48,16174.0,18,296,96.0,PO-2023-301644
1282,415,2,6,65,662.57,43067.05,5,420,97.3,PO-2024-710968
1283,512,11,3,50,1008.84,50442.0,12,524,99.6,PO-2024-833707
1284,242,4,5,53,342.25,18139.25,12,254,95.2,PO-2023-384758
1285,136,10,3,50,1444.23,72211.5,18,154,99.1,PO-2023-917443
1286,151,1,6,113,658.17,74373.21,5,156,94.1,PO-2023-981167
1287,59,5,1,50,1006.92,50346.0,8,67,96.8,PO-2023-717415
1288,442,6,3,98,539.65,52885.7,8,450,96.6,PO-2024-992343
1289,124,8,3,50,431.62,21581.0,11,135,99.1,PO-2023-139619
1290,327,5,5,201,942.7,189482.7,9,336,97.2,PO-2023-531306
1291,592,10,7,50,1433.96,71698.0,11,603,96.9,PO-2024-690953
1292,697,1,3,50,708.77,35438.5,17,714,96.4,PO-2024-180757
1293,198,3,1,50,405.22,20261.0,18,216,95.6,PO-2023-540156
1294,643,9,4,50,108.91,5445.5,12,655,98.4,PO-2024-509150
1295,33,2,6,167,576.96,96352.32,8,41,96.0,PO-2023-778570
1296,25,6,7,73,475.17,34687.41,13,38,94.1,PO-2023-407684
1297,601,5,2,50,952.84,47642.0,9,610,95.5,PO-2024-629852
1298,299,9,1,66,106.19,7008.54,16,315,98.1,PO-2023-429024
1299,359,8,2,50,503.6,25180.0,18,377,97.1,PO-2023-771815
1300,44,14,1,50,627.03,31351.5,7,51,98.0,PO-2023-864838
1301,105,4,3,50,365.61,18280.5,13,118,98.3,PO-2023-516549
1302,79,5,2,80,963.43,77074.4,9,88,95.1,PO-2023-834155
1303,403,10,5,50,1544.46,77223.0,8,411,97.3,PO-2024-973126
1304,353,12,3,50,332.69,16634.5,12,365,99.0,PO-2023-700381
1305,66,13,5,50,1635.42,81771.0,8,74,95.0,PO-2023-452480
1306,193,16,1,117,118.96,13918.32,18,211,99.4,PO-2023-485929
1307,731,6,2,50,481.87,24093.5,17,731,96.1,PO-2024-244418
1308,258,3,1,50,398.19,19909.5,11,269,96.1,PO-2023-914622
1309,177,9,5,50,114.95,5747.5,9,186,95.8,PO-2023-162621
1310,717,5,6,56,1053.24,58981.44,14,731,94.1,PO-2024-581250
1311,343,2,2,55,643.63,35399.65,17,360,97.4,PO-2023-853919
1312,160,13,3,50,1494.75,74737.5,12,172,99.4,PO-2023-640744
1313,639,8,7,50,502.91,25145.5,6,645,94.1,PO-2024-899058
1314,18,2,7,50,636.92,31846.0,8,26,93.1,PO-2023-163399
1315,713,14,2,50,557.53,27876.5,7,720,94.9,PO-2024-218616
1316,343,15,2,117,214.8,25131.6,11,354,95.5,PO-2023-395694
1317,37,15,2,85,217.23,18464.55,17,54,98.3,PO-2023-129136
1318,267,9,7,50,115.43,5771.5,14,281,93.5,PO-2023-239605
1319,470,2,4,50,548.96,27448.0,17,487,96.4,PO-2024-155652
1320,700,12,6,50,304.17,15208.5,14,714,97.5,PO-2024-596010
1321,503,5,5,51,1068.36,54486.36,14,517,96.3,PO-2024-468613
1322,189,6,4,50,500.78,25039.0,11,200,96.2,PO-2023-321974
1323,712,16,3,169,115.46,19512.74,13,725,99.2,PO-2024-748153
1324,230,12,5,50,285.26,14263.0,14,244,96.3,PO-2023-299229
1325,514,15,2,72,218.49,15731.28,7,521,96.6,PO-2024-211106
1326,454,6,5,50,507.4,25370.0,7,461,96.1,PO-2024-918863
1327,172,11,3,50,1000.48,50024.0,8,180,96.5,PO-2023-984330
1328,373,6,7,50,540.52,27026.0,5,378,95.8,PO-2024-249305
1329,470,8,2,50,444.4,22220.0,16,486,97.7,PO-2024-346907
1330,278,16,6,91,107.98,9826.18,13,291,94.1,PO-2023-419328
1331,159,7,2,50,656.9,32845.0,8,167,96.5,PO-2023-525845
1332,521,5,6,50,1050.94,52547.0,12,533,95.0,PO-2024-422328
1333,99,8,4,50,413.24,20662.0,8,107,96.3,PO-2023-652654
1334,680,4,7,64,342.78,21937.92,6,686,96.1,PO-2024-223421
1335,714,15,3,291,236.4,68792.4,9,723,97.1,PO-2024-162944
1336,725,15,2,76,210.18,15973.68,12,731,98.5,PO-2024-640834
1337,539,7,4,50,656.36,32818.0,9,548,96.7,PO-2024-286381
1338,356,6,6,78,490.58,38265.24,13,369,96.0,PO-2023-399480
1339,437,2,6,50,619.17,30958.5,8,445,95.6,PO-2024-951909
1340,602,4,3,51,359.02,18310.02,12,614,99.5,PO-2024-644378
1341,539,9,6,50,115.02,5751.0,12,551,96.3,PO-2024-170777
1342,354,12,7,50,308.12,15406.0,9,363,94.0,PO-2023-163383
1343,211,16,2,179,124.57,22298.03,15,226,97.2,PO-2023-278242
1344,449,8,3,50,431.33,21566.5,16,465,99.3,PO-2024-525736
1345,437,2,4,50,552.57,27628.5,11,448,98.1,PO-2024-516536
1346,3,6,7,50,503.14,25157.0,6,9,95.1,PO-2023-179714
1347,248,5,4,50,907.62,45381.0,14,262,98.8,PO-2023-775929
1348,242,4,2,52,351.23,18263.96,11,253,97.2,PO-2023-559438
1349,583,13,5,50,1514.87,75743.5,9,592,95.4,PO-2024-346474
1350,125,2,6,50,626.91,31345.5,6,131,96.4,PO-2023-969825
1351,197,4,7,50,326.18,16309.0,11,208,94.9,PO-2023-996492
1352,527,15,3,75,205.29,15396.75,12,539,97.3,PO-2024-904761
1353,685,14,7,50,592.78,29639.0,12,697,95.3,PO-2024-767706
1354,651,11,7,50,1074.96,53748.0,5,656,94.8,PO-2024-563434
1355,543,10,6,50,1493.58,74679.0,10,553,95.1,PO-2024-320696
1356,527,7,1,50,610.47,30523.5,10,537,95.9,PO-2024-374925
1357,94,9,1,50,104.07,5203.5,12,106,97.9,PO-2023-213710
1358,498,13,6,50,1595.77,79788.5,10,508,95.3,PO-2024-824201
1359,602,16,2,96,113.5,10896.0,12,614,98.0,PO-2024-756910
1360,241,15,2,50,233.49,11674.5,14,255,96.7,PO-2023-765483
1361,431,7,5,50,645.04,32252.0,17,448,95.1,PO-2024-263261
1362,616,2,7,50,579.97,28998.5,12,628,94.1,PO-2024-629830
1363,516,9,6,50,103.65,5182.5,7,523,94.3,PO-2024-388568
1364,629,1,1,50,624.49,31224.5,16,645,97.1,PO-2024-579838
1365,177,10,2,50,1444.56,72228.0,7,184,98.6,PO-2023-819919
1366,673,9,1,50,111.96,5598.0,13,686,95.7,PO-2024-531171
1367,494,9,4,50,110.24,5512.0,12,506,96.0,PO-2024-701439
1368,477,13,2,50,1707.7,85385.0,18,495,97.1,PO-2024-508654
1369,62,4,6,50,364.22,18211.0,7,69,94.0,PO-2023-868049
1370,44,14,1,50,593.27,29663.5,13,57,99.1,PO-2023-507128
1371,504,5,6,50,1018.91,50945.5,10,514,97.5,PO-2024-645088
1372,468,1,3,50,632.41,31620.5,10,478,97.7,PO-2024-708565
1373,286,1,3,50,707.23,35361.5,7,293,99.2,PO-2023-933368
1374,642,15,6,95,219.92,20892.4,11,653,95.8,PO-2024-883012
1375,416,12,1,50,334.67,16733.5,13,429,96.1,PO-2024-295560
1376,426,5,1,50,897.75,44887.5,14,440,96.8,PO-2024-731553
1377,485,6,4,50,538.22,26911.0,16,501,97.5,PO-2024-453709
1378,328,3,5,137,407.66,55849.42,11,339,96.2,PO-2023-322084
1379,52,11,3,50,1012.0,50600.0,14,66,99.3,PO-2023-400733
1380,691,15,2,50,226.56,11328.0,14,705,96.6,PO-2024-274031
1381,196,2,2,50,577.97,28898.5,16,212,98.3,PO-2023-631273
1382,682,12,5,50,299.98,14999.0,11,693,94.2,PO-2024-862966
1383,602,16,4,93,116.38,10823.34,13,615,99.8,PO-2024-824516
1384,657,4,6,50,382.18,19109.0,12,669,97.6,PO-2024-627079
1385,473,15,7,50,198.23,9911.5,6,479,93.2,PO-2024-316649
1386,598,10,1,50,1449.62,72481.0,16,614,96.1,PO-2024-317975
1387,671,7,5,71,728.63,51732.73,9,680,94.1,PO-2024-588067
1388,13,15,4,97,207.82,20158.54,15,28,99.1,PO-2023-516843
1389,573,8,6,50,427.18,21359.0,9,582,96.0,PO-2024-739064
1390,325,3,4,79,423.31,33441.49,11,336,99.3,PO-2023-847538
1391,69,12,2,50,299.72,14986.0,18,87,96.3,PO-2023-761652
1392,557,11,3,50,1103.05,55152.5,10,567,98.7,PO-2024-698532
1393,712,5,4,92,897.94,82610.48,11,723,98.6,PO-2024-181159
1394,49,11,6,50,1157.7,57885.0,5,54,95.0,PO-2023-801908
1395,457,4,4,50,329.43,16471.5,16,473,99.3,PO-2024-794153
1396,571,14,7,50,674.43,33721.5,9,580,94.1,PO-2024-715514
1397,629,2,6,50,646.31,32315.5,8,637,95.8,PO-2024-134729
1398,544,15,2,65,214.35,13932.75,7,551,96.1,PO-2024-315571
1399,308,5,3,54,1040.31,56176.74,9,317,97.1,PO-2023-573016
1400,44,8,7,50,480.65,24032.5,11,55,95.6,PO-2023-909103
1401,116,6,3,50,539.88,26994.0,7,123,97.3,PO-2023-896950
1402,416,11,3,50,990.81,49540.5,16,432,96.3,PO-2024-524253
1403,298,11,3,50,1135.9,56795.0,9,307,99.5,PO-2023-805993
1404,176,6,4,98,462.48,45323.04,8,184,96.2,PO-2023-615254
1405,568,5,5,83,909.82,75515.06,16,584,96.3,PO-2024-814677
1406,516,9,4,50,122.44,6122.0,8,524,97.5,PO-2024-405313
1407,198,15,2,87,201.55,17534.85,16,214,95.4,PO-2023-465062
1408,296,15,2,91,198.84,18094.44,14,310,96.1,PO-2023-601645
1409,544,11,4,50,1062.61,53130.5,17,561,97.8,PO-2024-267643
1410,316,15,6,50,236.9,11845.0,10,326,97.2,PO-2023-958005
1411,172,1,5,50,703.33,35166.5,13,185,95.2,PO-2023-623922
1412,329,15,5,105,206.25,21656.25,17,346,94.6,PO-2023-638733
1413,96,10,2,50,1652.49,82624.5,14,110,96.8,PO-2023-511424
1414,652,14,7,50,593.82,29691.0,14,666,93.6,PO-2024-507960
1415,325,14,4,50,597.73,29886.5,15,340,96.0,PO-2023-123205
1416,162,4,4,50,349.15,17457.5,10,172,96.1,PO-2023-151864
1417,217,12,2,50,305.33,15266.5,12,229,94.9,PO-2023-311511
1418,419,5,6,50,1037.74,51887.0,9,428,95.7,PO-2024-106005
1419,681,9,5,50,100.92,5046.0,10,691,95.3,PO-2024-191221
1420,147,9,3,50,102.67,5133.5,14,161,97.3,PO-2023-964045
1421,565,11,2,50,1099.28,54964.0,16,581,95.5,PO-2024-250869
1422,728,5,6,52,1019.51,53014.52,13,731,96.3,PO-2024-698294
1423,62,4,3,50,355.15,17757.5,13,75,99.0,PO-2023-232080
1424,550,2,5,51,637.83,32529.33,10,560,97.3,PO-2024-866469
1425,539,7,5,50,671.38,33569.0,9,548,96.5,PO-2024-131225
1426,689,4,6,108,377.16,40733.28,13,702,94.1,PO-2024-747034
1427,104,4,7,50,355.41,17770.5,11,115,96.6,PO-2023-797086
1428,628,12,5,50,325.28,16264.0,7,635,95.9,PO-2024-688573
1429,439,11,6,50,976.1,48805.0,8,447,94.7,PO-2024-858305
1430,701,6,2,63,559.5,35248.5,11,712,96.1,PO-2024-233194
1431,84,1,2,95,666.3,63298.5,9,93,96.4,PO-2023-343866
1432,605,2,7,50,634.66,31733.0,12,617,93.6,PO-2024-254878
1433,363,14,1,50,675.57,33778.5,10,373,96.1,PO-2023-152622
1434,515,14,7,50,627.64,31382.0,14,529,93.7,PO-2024-294935
1435,72,7,5,50,661.94,33097.0,12,84,93.9,PO-2023-838849
1436,285,14,6,50,652.52,32626.0,6,291,95.5,PO-2023-673199
1437,204,4,4,73,388.99,28396.27,16,220,99.0,PO-2023-211400
1438,577,4,2,50,349.75,17487.5,18,595,94.8,PO-2024-871171
1439,643,10,3,50,1498.4,74920.0,9,652,98.6,PO-2024-525831
1440,115,5,4,50,1056.4,52820.0,14,129,96.2,PO-2023-813238
1441,123,12,1,50,288.07,14403.5,9,132,98.1,PO-2023-575502
1442,287,16,2,50,118.49,5924.5,16,303,97.6,PO-2023-663439
1443,61,9,3,50,107.71,5385.5,12,73,99.5,PO-2023-912939
1444,23,14,4,50,604.08,30204.0,18,41,98.6,PO-2023-633291
1445,368,11,3,50,1148.4,57420.0,13,381,97.9,PO-2024-873235
1446,144,5,7,50,1049.79,52489.5,10,154,95.4,PO-2023-888775
1447,103,9,5,50,122.22,6111.0,13,116,97.5,PO-2023-532494
1448,315,13,5,50,1414.01,70700.5,9,324,94.1,PO-2023-496612
1449,123,6,3,105,515.06,54081.3,16,139,99.2,PO-2023-464338
1450,653,7,6,65,640.69,41644.85,12,665,96.5,PO-2024-873799
1451,625,12,3,50,317.7,15885.0,9,634,97.3,PO-2024-208618
1452,523,12,7,50,301.86,15093.0,6,529,94.9,PO-2024-592175
1453,728,4,7,70,384.69,26928.3,7,731,93.6,PO-2024-203562
1454,68,15,7,50,209.26,10463.0,6,74,96.1,PO-2023-932525
1455,163,8,5,50,427.62,21381.0,15,178,93.9,PO-2023-868166
1456,634,12,7,50,311.14,15557.0,8,642,93.9,PO-2024-313912
1457,289,1,1,50,598.62,29931.0,17,306,96.2,PO-2023-483101
1458,618,2,5,50,616.49,30824.5,7,625,95.5,PO-2024-315785
1459,385,8,2,50,419.05,20952.5,11,396,96.1,PO-2024-871801
1460,586,11,3,50,1020.54,51027.0,17,603,97.8,PO-2024-311557
1461,258,3,6,50,475.66,23783.0,6,264,96.6,PO-2023-181630
1462,406,16,5,74,119.92,8874.08,8,414,97.1,PO-2024-499210
1463,604,11,2,50,1015.61,50780.5,12,616,95.8,PO-2024-758734
1464,723,11,1,50,1167.21,58360.5,10,731,96.5,PO-2024-769970
1465,411,12,6,50,331.62,16581.0,10,421,95.0,PO-2024-608312
1466,31,6,7,126,514.99,64888.74,7,38,95.7,PO-2023-254262
1467,136,10,1,50,1567.8,78390.0,16,152,99.3,PO-2023-720618
1468,445,14,6,50,647.16,32358.0,5,450,94.5,PO-2024-637103
1469,67,5,3,93,897.48,83465.64,15,82,97.8,PO-2023-820047
1470,645,1,1,60,674.61,40476.6,15,660,99.4,PO-2024-547972
1471,87,5,6,50,1063.38,53169.0,14,101,96.2,PO-2023-211965
1472,505,14,3,50,641.73,32086.5,12,517,96.6,PO-2024-327525
1473,507,2,5,75,559.98,41998.5,10,517,95.2,PO-2024-825962
1474,354,5,3,63,890.07,56074.41,8,362,97.8,PO-2023-111374
1475,67,14,3,50,577.95,28897.5,17,84,96.3,PO-2023-888886
1476,713,7,6,50,715.8,35790.0,11,724,95.7,PO-2024-233225
1477,454,1,4,58,650.32,37718.56,13,467,98.3,PO-2024-995930
1478,110,3,3,50,458.55,22927.5,9,119,96.6,PO-2023-927782
1479,703,10,5,50,1585.62,79281.0,7,710,96.2,PO-2024-506711
1480,360,16,5,57,108.03,6157.71,16,376,95.2,PO-2023-247649
1481,714,3,7,50,394.69,19734.5,11,725,93.6,PO-2024-304867
1482,539,10,1,50,1708.83,85441.5,17,556,97.0,PO-2024-565347
1483,639,12,5,50,314.72,15736.0,12,651,96.5,PO-2024-685314
1484,455,3,4,50,430.6,21530.0,11,466,96.0,PO-2024-916981
1485,632,8,1,50,423.08,21154.0,12,644,96.9,PO-2024-226544
1486,716,6,4,50,489.24,24462.0,7,723,96.9,PO-2024-978630
1487,203,9,1,50,106.91,5345.5,10,213,97.7,PO-2023-868796
1488,186,12,3,50,312.83,15641.5,14,200,96.7,PO-2023-497029
1489,86,10,4,50,1505.47,75273.5,13,99,99.2,PO-2023-762968
1490,327,2,1,50,557.21,27860.5,9,336,96.9,PO-2023-792142
1491,551,7,7,50,649.47,32473.5,8,559,94.5,PO-2024-866763
1492,278,15,1,121,210.55,25476.55,12,290,96.1,PO-2023-892445
1493,294,10,5,50,1431.53,71576.5,10,304,94.1,PO-2023-749764
1494,574,4,4,64,334.38,21400.32,11,585,96.7,PO-2024-476368
1495,457,10,5,50,1610.18,80509.0,16,473,95.8,PO-2024-735933
1496,46,16,4,50,115.9,5795.0,10,56,97.9,PO-2023-636676
1497,335,11,4,50,1119.19,55959.5,9,344,96.5,PO-2023-847242
1498,88,7,6,50,637.98,31899.0,12,100,96.6,PO-2023-305676
1499,363,5,4,119,974.91,116014.29,8,371,96.2,PO-2023-951853
1500,191,6,1,50,500.9,25045.0,10,201,99.4,PO-2023-459129
1501,47,14,5,50,593.24,29662.0,10,57,95.9,PO-2023-487241
1502,576,14,7,50,633.59,31679.5,13,589,95.4,PO-2024-626964
1503,219,7,7,50,684.71,34235.5,13,232,94.6,PO-2023-919771
1504,708,7,7,50,680.11,34005.5,12,720,95.7,PO-2024-645793
1505,555,2,3,50,625.1,31255.0,8,563,97.9,PO-2024-314303
1506,83,16,6,50,119.52,5976.0,8,91,94.1,PO-2023-693465
1507,471,10,6,50,1445.37,72268.5,6,477,95.2,PO-2024-425081
1508,523,7,6,50,721.76,36088.0,14,537,95.4,PO-2024-983566
1509,605,11,4,50,1175.76,58788.0,15,620,99.7,PO-2024-478251
1510,169,2,4,50,584.96,29248.0,12,181,96.5,PO-2023-802267
1511,618,8,6,50,474.77,23738.5,5,623,94.6,PO-2024-363703
1512,33,12,4,50,333.8,16690.0,10,43,96.1,PO-2023-574771
1513,553,6,7,50,547.55,27377.5,14,567,96.1,PO-2024-612231
1514,513,10,3,50,1601.7,80085.0,16,529,96.3,PO-2024-838190
1515,365,15,6,104,232.53,24183.12,6,371,96.3,PO-2023-396689
1516,662,10,1,50,1660.19,83009.5,10,672,96.6,PO-2024-943837
1517,480,13,4,50,1627.96,81398.0,11,491,96.4,PO-2024-876397
1518,128,6,1,50,508.9,25445.0,16,144,96.1,PO-2023-155206
1519,536,10,5,50,1496.47,74823.5,18,554,94.3,PO-2024-129758
1520,647,11,1,50,1126.08,56304.0,7,654,95.8,PO-2024-871841
